
 epochs   TRAIN_error   TEST_error
    1     0.5753841     0.5851456
    2     0.5753841     0.5851456
    3     0.5753841     0.5851456
    4     0.5753841     0.5851456
    5     0.5753841     0.5851456
    6     0.5753841     0.5851456
    7     0.5753841     0.5851456
    8     0.5753841     0.5851456
    9     0.5753841     0.5851456
   10     0.5753841     0.5851456
   11     0.5753841     0.5851456
   12     0.5753841     0.5851456
   13     0.5753841     0.5851456
   14     0.5753841     0.5851456
   15     0.5753841     0.5851456
   16     0.5753841     0.5851456
   17     0.5753841     0.5851456
   18     0.5753841     0.5851456
   19     0.5753841     0.5851456
   20     0.5753841     0.5851456
   21     0.5753841     0.5851456
   22     0.5753841     0.5851456
   23     0.5753841     0.5851456
   24     0.5753841     0.5851456
   25     0.5753841     0.5851456
   26     0.5753841     0.5851456
   27     0.5753841     0.5851456
   28     0.5753841     0.5851456
   29     0.5753841     0.5851456
   30     0.5753841     0.5851456
   31     0.5753841     0.5851456
   32     0.5753841     0.5851456
   33     0.5753841     0.5851456
   34     0.5753841     0.5851456
   35     0.5753841     0.5851456
   36     0.5753841     0.5851456
   37     0.5753841     0.5851456
   38     0.5753841     0.5851456
   39     0.5753841     0.5851456
   40     0.5753841     0.5851456
   41     0.5753841     0.5851456
   42     0.5753841     0.5851456
   43     0.5753841     0.5851456
   44     0.5753841     0.5851456
   45     0.5753841     0.5851456
   46     0.5753841     0.5851456
   47     0.5753841     0.5851456
   48     0.5753841     0.5851456
   49     0.5753841     0.5851456
   50     0.5753841     0.5851456
   51     0.5753841     0.5851456
   52     0.5753841     0.5851456
   53     0.5753841     0.5851456
   54     0.5753841     0.5851456
   55     0.5753841     0.5851456
   56     0.5753841     0.5851456
   57     0.5753841     0.5851456
   58     0.5753841     0.5851456
   59     0.5753841     0.5851456
   60     0.5753841     0.5851456
   61     0.5753841     0.5851456
   62     0.5753841     0.5851456
   63     0.5753841     0.5851456
   64     0.5753841     0.5851456
   65     0.5753841     0.5851456
   66     0.5753841     0.5851456
   67     0.5753841     0.5851456
   68     0.5753841     0.5851456
   69     0.5753841     0.5851456
   70     0.5753841     0.5851456
   71     0.5753841     0.5851456
   72     0.5753841     0.5851456
   73     0.5753841     0.5851456
   74     0.5753841     0.5851456
   75     0.5753841     0.5851456
   76     0.5753841     0.5851456
   77     0.5753841     0.5851456
   78     0.5753841     0.5851456
   79     0.5753841     0.5851456
   80     0.5753841     0.5851456
   81     0.5753841     0.5851456
   82     0.5753841     0.5851456
   83     0.5753841     0.5851456
   84     0.5753841     0.5851456
   85     0.5753841     0.5851456
   86     0.5753841     0.5851456
   87     0.5753841     0.5851456
   88     0.5753841     0.5851456
   89     0.5753841     0.5851456
   90     0.5753841     0.5851456
   91     0.5753841     0.5851456
   92     0.5753841     0.5851456
   93     0.5753841     0.5851456
   94     0.5753841     0.5851456
   95     0.5753841     0.5851456
   96     0.5753841     0.5851456
   97     0.5753841     0.5851456
   98     0.5753841     0.5851456
   99     0.5753841     0.5851456
  100     0.5753841     0.5851456
TRAIN ERROR =  0.5753841
TEST  ERROR =  0.5851456
VAL   ERROR =  0.5834057
 
