
 epochs   TRAIN_error   TEST_error
    1     0.6754721     0.5853384
    2     0.5756444     0.5853711
    3     0.5756444     0.5853711
    4     0.5756444     0.5853711
    5     0.5756444     0.5853711
    6     0.5756444     0.5853711
    7     0.5756444     0.5853711
    8     0.5756444     0.5853711
    9     0.5756444     0.5853711
   10     0.5756444     0.5853711
   11     0.5756444     0.5853711
   12     0.5756444     0.5853711
   13     0.5756444     0.5853711
   14     0.5756444     0.5853711
   15     0.5756444     0.5853711
   16     0.5756444     0.5853711
   17     0.5756444     0.5853711
   18     0.5754721     0.5852217
   19     0.5754721     0.5852217
   20     0.5754721     0.5852217
   21     0.5754721     0.5852217
   22     0.5754721     0.5852217
   23     0.5754721     0.5852217
   24     0.5754721     0.5852217
   25     0.5754721     0.5852217
   26     0.5754721     0.5852217
   27     0.5754721     0.5852217
   28     0.5754721     0.5852217
   29     0.5754721     0.5852217
   30     0.5754721     0.5852217
   31     0.5754721     0.5852217
   32     0.5754721     0.5852217
   33     0.5754721     0.5852217
   34     0.5754721     0.5852217
   35     0.5754721     0.5852217
   36     0.5754721     0.5852217
   37     0.5754721     0.5852217
   38     0.5754721     0.5852217
   39     0.5754721     0.5852217
   40     0.5754721     0.5852217
   41     0.5754721     0.5852217
   42     0.5754721     0.5852217
   43     0.5754721     0.5852217
   44     0.5754721     0.5852217
   45     0.5754721     0.5852217
   46     0.5754721     0.5852217
   47     0.5754721     0.5852217
   48     0.5754721     0.5852217
   49     0.5754721     0.5852217
   50     0.5754721     0.5852217
   51     0.5754721     0.5852217
   52     0.5754721     0.5852217
   53     0.5754721     0.5852217
   54     0.5754721     0.5852217
   55     0.5754721     0.5852217
   56     0.5754721     0.5852217
   57     0.5754721     0.5852217
   58     0.5754721     0.5852217
   59     0.5754721     0.5852217
   60     0.5754721     0.5852217
   61     0.5754721     0.5852217
   62     0.5754721     0.5852217
   63     0.5754721     0.5852217
   64     0.5754721     0.5852217
   65     0.5754721     0.5852217
   66     0.5754721     0.5852217
   67     0.5754721     0.5852217
   68     0.5754721     0.5852217
   69     0.5754721     0.5852217
   70     0.5754721     0.5852217
   71     0.5754721     0.5852217
   72     0.5754721     0.5852217
   73     0.5754721     0.5852217
   74     0.5754721     0.5852217
   75     0.5754721     0.5852217
   76     0.5754721     0.5852217
   77     0.5754721     0.5852217
   78     0.5754721     0.5852217
   79     0.5754721     0.5852217
   80     0.5754721     0.5852217
   81     0.5754721     0.5852217
   82     0.5754721     0.5852217
   83     0.5754721     0.5852217
   84     0.5754721     0.5852217
   85     0.5754721     0.5852217
   86     0.5754721     0.5852217
   87     0.5754721     0.5852217
   88     0.5754721     0.5852217
   89     0.5754721     0.5852217
   90     0.5754721     0.5852217
   91     0.5754721     0.5852217
   92     0.5754551     0.5853359
   93     0.5754551     0.5853359
   94     0.5754551     0.5853359
   95     0.5754551     0.5853359
   96     0.5754551     0.5853359
   97     0.5754551     0.5853359
   98     0.5754551     0.5853359
   99     0.5754551     0.5853359
  100     0.5754551     0.5853359
TRAIN ERROR =  0.5754551
TEST  ERROR =  0.5853359
VAL   ERROR =  0.5840630
 
