
 epochs   TRAIN_error   TEST_error
    1     0.8713437     0.5908209
    2     0.8713437     0.5908209
    3     0.5810776     0.5931617
    4     0.5810776     0.5931617
    5     0.5810776     0.5931617
    6     0.5807050     0.5928415
    7     0.5807050     0.5928415
    8     0.5807050     0.5928415
    9     0.5807050     0.5928415
   10     0.5807050     0.5928415
   11     0.5807050     0.5928415
   12     0.5807050     0.5928415
   13     0.5807050     0.5928415
   14     0.5763457     0.5900705
   15     0.5763457     0.5900705
   16     0.5763457     0.5900705
   17     0.5763457     0.5900705
   18     0.5763457     0.5900705
   19     0.5763457     0.5900705
   20     0.5763457     0.5900705
   21     0.5763457     0.5900705
   22     0.5763457     0.5900705
   23     0.5763457     0.5900705
   24     0.5763457     0.5900705
   25     0.5763457     0.5900705
   26     0.5763457     0.5900705
   27     0.5763457     0.5900705
   28     0.5760368     0.5895202
   29     0.5760368     0.5895202
   30     0.5760368     0.5895202
   31     0.5760368     0.5895202
   32     0.5760368     0.5895202
   33     0.5760368     0.5895202
   34     0.5760368     0.5895202
   35     0.5760368     0.5895202
   36     0.5760368     0.5895202
   37     0.5760368     0.5895202
   38     0.5760368     0.5895202
   39     0.5760368     0.5895202
   40     0.5760368     0.5895202
   41     0.5760368     0.5895202
   42     0.5760368     0.5895202
   43     0.5760368     0.5895202
   44     0.5760368     0.5895202
   45     0.5760368     0.5895202
   46     0.5760368     0.5895202
   47     0.5760368     0.5895202
   48     0.5760368     0.5895202
   49     0.5760368     0.5895202
   50     0.5760368     0.5895202
   51     0.5760368     0.5895202
   52     0.5760368     0.5895202
   53     0.5760368     0.5895202
   54     0.5760368     0.5895202
   55     0.5760368     0.5895202
   56     0.5760368     0.5895202
   57     0.5760368     0.5895202
   58     0.5760368     0.5895202
   59     0.5760368     0.5895202
   60     0.5760368     0.5895202
   61     0.5760368     0.5895202
   62     0.5760368     0.5895202
   63     0.5760368     0.5895202
   64     0.5760368     0.5895202
   65     0.5760368     0.5895202
   66     0.5760368     0.5895202
   67     0.5760368     0.5895202
   68     0.5760368     0.5895202
   69     0.5760368     0.5895202
   70     0.5760368     0.5895202
   71     0.5760368     0.5895202
   72     0.5760368     0.5895202
   73     0.5760368     0.5895202
   74     0.5760368     0.5895202
   75     0.5760368     0.5895202
   76     0.5760368     0.5895202
   77     0.5760368     0.5895202
   78     0.5760368     0.5895202
   79     0.5760368     0.5895202
   80     0.5760368     0.5895202
   81     0.5760368     0.5895202
   82     0.5760368     0.5895202
   83     0.5760368     0.5895202
   84     0.5760368     0.5895202
   85     0.5760368     0.5895202
   86     0.5760368     0.5895202
   87     0.5760368     0.5895202
   88     0.5760368     0.5895202
   89     0.5760368     0.5895202
   90     0.5760368     0.5895202
   91     0.5760368     0.5895202
   92     0.5760368     0.5895202
   93     0.5760368     0.5895202
   94     0.5760368     0.5895202
   95     0.5760368     0.5895202
   96     0.5760368     0.5895202
   97     0.5760368     0.5895202
   98     0.5760368     0.5895202
   99     0.5760368     0.5895202
  100     0.5760368     0.5895202
TRAIN ERROR =  0.5760368
TEST  ERROR =  0.5895202
VAL   ERROR =  0.5843871
 
