
 epochs   TRAIN_error   TEST_error
    1     0.5921407     0.5918591
    2     0.5921407     0.5918591
    3     0.5786855     0.5938034
    4     0.5786855     0.5938034
    5     0.5786855     0.5938034
    6     0.5786855     0.5938034
    7     0.5786855     0.5938034
    8     0.5786855     0.5938034
    9     0.5771813     0.5917212
   10     0.5771813     0.5917212
   11     0.5771813     0.5917212
   12     0.5767149     0.5901279
   13     0.5767044     0.5901291
   14     0.5767044     0.5901291
   15     0.5767044     0.5901291
   16     0.5767044     0.5901291
   17     0.5765419     0.5904009
   18     0.5765419     0.5904009
   19     0.5765419     0.5904009
   20     0.5765419     0.5904009
   21     0.5765419     0.5904009
   22     0.5765419     0.5904009
   23     0.5765419     0.5904009
   24     0.5765419     0.5904009
   25     0.5765419     0.5904009
   26     0.5765419     0.5904009
   27     0.5765419     0.5904009
   28     0.5765419     0.5904009
   29     0.5765419     0.5904009
   30     0.5765419     0.5904009
   31     0.5765419     0.5904009
   32     0.5765419     0.5904009
   33     0.5765419     0.5904009
   34     0.5765419     0.5904009
   35     0.5765419     0.5904009
   36     0.5765419     0.5904009
   37     0.5765419     0.5904009
   38     0.5765419     0.5904009
   39     0.5765419     0.5904009
   40     0.5765419     0.5904009
   41     0.5765419     0.5904009
   42     0.5765419     0.5904009
   43     0.5765419     0.5904009
   44     0.5765419     0.5904009
   45     0.5765419     0.5904009
   46     0.5765419     0.5904009
   47     0.5765419     0.5904009
   48     0.5765419     0.5904009
   49     0.5765419     0.5904009
   50     0.5765419     0.5904009
   51     0.5765419     0.5904009
   52     0.5765419     0.5904009
   53     0.5765419     0.5904009
   54     0.5765419     0.5904009
   55     0.5765419     0.5904009
   56     0.5765419     0.5904009
   57     0.5765419     0.5904009
   58     0.5765419     0.5904009
   59     0.5765419     0.5904009
   60     0.5765419     0.5904009
   61     0.5765381     0.5903041
   62     0.5765381     0.5903041
   63     0.5765381     0.5903041
   64     0.5765381     0.5903041
   65     0.5765381     0.5903041
   66     0.5765381     0.5903041
   67     0.5765381     0.5903041
   68     0.5765381     0.5903041
   69     0.5765381     0.5903041
   70     0.5765381     0.5903041
   71     0.5765381     0.5903041
   72     0.5765381     0.5903041
   73     0.5765381     0.5903041
   74     0.5765381     0.5903041
   75     0.5765381     0.5903041
   76     0.5765381     0.5903041
   77     0.5765381     0.5903041
   78     0.5765381     0.5903041
   79     0.5765381     0.5903041
   80     0.5765381     0.5903041
   81     0.5765381     0.5903041
   82     0.5765381     0.5903041
   83     0.5765381     0.5903041
   84     0.5765381     0.5903041
   85     0.5765381     0.5903041
   86     0.5765381     0.5903041
   87     0.5765381     0.5903041
   88     0.5765381     0.5903041
   89     0.5765381     0.5903041
   90     0.5765381     0.5903041
   91     0.5765381     0.5903041
   92     0.5765381     0.5903041
   93     0.5765381     0.5903041
   94     0.5765381     0.5903041
   95     0.5765381     0.5903041
   96     0.5765381     0.5903041
   97     0.5765381     0.5903041
   98     0.5765381     0.5903041
   99     0.5765381     0.5903041
  100     0.5765381     0.5903041
TRAIN ERROR =  0.5765381
TEST  ERROR =  0.5903041
VAL   ERROR =  0.5847321
 
