
 epochs   TRAIN_error   TEST_error
    1     0.7646236     0.5907512
    2     0.7646236     0.5907512
    3     0.7646236     0.5907512
    4     0.7646236     0.5907512
    5     0.7646236     0.5907512
    6     0.7646236     0.5907512
    7     0.6792006     0.6851811
    8     0.6792006     0.6851811
    9     0.6792006     0.6851811
   10     0.6792006     0.6851811
   11     0.5805063     0.5822600
   12     0.5805063     0.5822600
   13     0.5805063     0.5822600
   14     0.5805063     0.5822600
   15     0.5805063     0.5822600
   16     0.5805063     0.5822600
   17     0.5805063     0.5822600
   18     0.5805063     0.5822600
   19     0.5805063     0.5822600
   20     0.5805063     0.5822600
   21     0.5805063     0.5822600
   22     0.5805063     0.5822600
   23     0.5805063     0.5822600
   24     0.5805063     0.5822600
   25     0.5805063     0.5822600
   26     0.5805063     0.5822600
   27     0.5805063     0.5822600
   28     0.5805063     0.5822600
   29     0.5778077     0.5800235
   30     0.5778077     0.5800235
   31     0.5778077     0.5800235
   32     0.5778077     0.5800235
   33     0.5778077     0.5800235
   34     0.5778077     0.5800235
   35     0.5778077     0.5800235
   36     0.5778077     0.5800235
   37     0.5778077     0.5800235
   38     0.5778077     0.5800235
   39     0.5778077     0.5800235
   40     0.5778077     0.5800235
   41     0.5778077     0.5800235
   42     0.5778077     0.5800235
   43     0.5778077     0.5800235
   44     0.5778077     0.5800235
   45     0.5778077     0.5800235
   46     0.5778077     0.5800235
   47     0.5778077     0.5800235
   48     0.5778077     0.5800235
   49     0.5778077     0.5800235
   50     0.5778077     0.5800235
   51     0.5778077     0.5800235
   52     0.5778077     0.5800235
   53     0.5778077     0.5800235
   54     0.5778077     0.5800235
   55     0.5778077     0.5800235
   56     0.5778077     0.5800235
   57     0.5778077     0.5800235
   58     0.5778077     0.5800235
   59     0.5778077     0.5800235
   60     0.5778077     0.5800235
   61     0.5778077     0.5800235
   62     0.5778077     0.5800235
   63     0.5778077     0.5800235
   64     0.5778077     0.5800235
   65     0.5778077     0.5800235
   66     0.5778077     0.5800235
   67     0.5778077     0.5800235
   68     0.5778077     0.5800235
   69     0.5778077     0.5800235
   70     0.5778077     0.5800235
   71     0.5778077     0.5800235
   72     0.5778077     0.5800235
   73     0.5778077     0.5800235
   74     0.5778077     0.5800235
   75     0.5778077     0.5800235
   76     0.5778077     0.5800235
   77     0.5778077     0.5800235
   78     0.5778077     0.5800235
   79     0.5778077     0.5800235
   80     0.5778077     0.5800235
   81     0.5778077     0.5800235
   82     0.5778077     0.5800235
   83     0.5778077     0.5800235
   84     0.5778077     0.5800235
   85     0.5778077     0.5800235
   86     0.5778077     0.5800235
   87     0.5778077     0.5800235
   88     0.5778077     0.5800235
   89     0.5778077     0.5800235
   90     0.5778077     0.5800235
   91     0.5778077     0.5800235
   92     0.5778077     0.5800235
   93     0.5778077     0.5800235
   94     0.5778077     0.5800235
   95     0.5778077     0.5800235
   96     0.5778077     0.5800235
   97     0.5778077     0.5800235
   98     0.5778077     0.5800235
   99     0.5778077     0.5800235
  100     0.5778077     0.5800235
TRAIN ERROR =  0.5778077
TEST  ERROR =  0.5800235
VAL   ERROR =  0.5840240
 
