
 epochs   TRAIN_error   TEST_error
    1           NaN     0.5861000
    2           NaN     0.5861000
    3           NaN     0.5861000
    4           NaN     0.5861000
    5           NaN     0.5861000
    6           NaN     0.5861000
    7           NaN     0.5861000
    8           NaN     0.5861000
    9           NaN     0.5861000
   10           NaN     0.5861000
   11           NaN     0.5861000
   12           NaN     0.5861000
   13           NaN     0.5861000
   14           NaN     0.5861000
   15           NaN     0.5861000
   16           NaN     0.5861000
   17           NaN     0.5861000
   18           NaN     0.5861000
   19           NaN     0.5861000
   20           NaN     0.5861000
   21           NaN     0.5861000
   22           NaN     0.5861000
   23           NaN     0.5861000
   24           NaN     0.5861000
   25           NaN     0.5861000
   26           NaN     0.5861000
   27           NaN     0.5861000
   28           NaN     0.5861000
   29           NaN     0.5861000
   30           NaN     0.5861000
   31           NaN     0.5861000
   32           NaN     0.5861000
   33           NaN     0.5861000
   34           NaN     0.5861000
   35           NaN     0.5861000
   36           NaN     0.5861000
   37           NaN     0.5861000
   38           NaN     0.5861000
   39           NaN     0.5861000
   40           NaN     0.5861000
   41           NaN     0.5861000
   42           NaN     0.5861000
   43           NaN     0.5861000
   44           NaN     0.5861000
   45           NaN     0.5861000
   46           NaN     0.5861000
   47           NaN     0.5861000
   48           NaN     0.5861000
   49           NaN     0.5861000
   50           NaN     0.5861000
   51           NaN     0.5861000
   52           NaN     0.5861000
   53           NaN     0.5861000
   54           NaN     0.5861000
   55           NaN     0.5861000
   56           NaN     0.5861000
   57           NaN     0.5861000
   58           NaN     0.5861000
   59           NaN     0.5861000
   60           NaN     0.5861000
   61           NaN     0.5861000
   62           NaN     0.5861000
   63           NaN     0.5861000
   64           NaN     0.5861000
   65           NaN     0.5861000
   66           NaN     0.5861000
   67           NaN     0.5861000
   68           NaN     0.5861000
   69           NaN     0.5861000
   70           NaN     0.5861000
   71           NaN     0.5861000
   72           NaN     0.5861000
   73           NaN     0.5861000
   74           NaN     0.5861000
   75           NaN     0.5861000
   76           NaN     0.5861000
   77           NaN     0.5861000
   78           NaN     0.5861000
   79           NaN     0.5861000
   80           NaN     0.5861000
   81           NaN     0.5861000
   82           NaN     0.5861000
   83           NaN     0.5861000
   84           NaN     0.5861000
   85           NaN     0.5861000
   86           NaN     0.5861000
   87           NaN     0.5861000
   88           NaN     0.5861000
   89           NaN     0.5861000
   90           NaN     0.5861000
   91           NaN     0.5861000
   92           NaN     0.5861000
   93           NaN     0.5861000
   94           NaN     0.5861000
   95           NaN     0.5861000
   96           NaN     0.5861000
   97           NaN     0.5861000
   98           NaN     0.5861000
   99           NaN     0.5861000
  100           NaN     0.5861000
TRAIN ERROR =  0.5766189
TEST  ERROR =  0.5861000
VAL   ERROR =  0.5851282
 
