
 epochs   TRAIN_error   TEST_error
    1     0.5869441     0.5907512
    2     0.5869441     0.5907512
    3     0.5869441     0.5907512
    4     0.5869441     0.5907512
    5     0.5869441     0.5907512
    6     0.5869441     0.5907512
    7     0.5869441     0.5907512
    8     0.5869441     0.5907512
    9     0.5869441     0.5907512
   10     0.5869441     0.5907512
   11     0.5869441     0.5907512
   12     0.5869441     0.5907512
   13     0.5869441     0.5907512
   14     0.5869441     0.5907512
   15     0.5869441     0.5907512
   16     0.5869441     0.5907512
   17     0.5869441     0.5907512
   18     0.5869441     0.5907512
   19     0.5869441     0.5907512
   20     0.5869441     0.5907512
   21     0.5869441     0.5907512
   22     0.5869441     0.5907512
   23     0.5869441     0.5907512
   24     0.5869441     0.5907512
   25     0.5869441     0.5907512
   26     0.5869441     0.5907512
   27     0.5869441     0.5907512
   28     0.5869441     0.5907512
   29     0.5869441     0.5907512
   30     0.5869441     0.5907512
   31     0.5869441     0.5907512
   32     0.5869441     0.5907512
   33     0.5869441     0.5907512
   34     0.5869441     0.5907512
   35     0.5869441     0.5907512
   36     0.5869441     0.5907512
   37     0.5869441     0.5907512
   38     0.5869441     0.5907512
   39     0.5869441     0.5907512
   40     0.5869441     0.5907512
   41     0.5869441     0.5907512
   42     0.5869441     0.5907512
   43     0.5869441     0.5907512
   44     0.5869441     0.5907512
   45     0.5869441     0.5907512
   46     0.5869441     0.5907512
   47     0.5869441     0.5907512
   48     0.5869441     0.5907512
   49     0.5869441     0.5907512
   50     0.5869441     0.5907512
   51     0.5869441     0.5907512
   52     0.5869441     0.5907512
   53     0.5869441     0.5907512
   54     0.5869441     0.5907512
   55     0.5869441     0.5907512
   56     0.5869441     0.5907512
   57     0.5869441     0.5907512
   58     0.5869441     0.5907512
   59     0.5869441     0.5907512
   60     0.5869441     0.5907512
   61     0.5869441     0.5907512
   62     0.5869441     0.5907512
   63     0.5869441     0.5907512
   64     0.5869441     0.5907512
   65     0.5869441     0.5907512
   66     0.5869441     0.5907512
   67     0.5869441     0.5907512
   68     0.5869441     0.5907512
   69     0.5869441     0.5907512
   70     0.5869441     0.5907512
   71     0.5869441     0.5907512
   72     0.5869441     0.5907512
   73     0.5869441     0.5907512
   74     0.5869441     0.5907512
   75     0.5869441     0.5907512
   76     0.5869441     0.5907512
   77     0.5869441     0.5907512
   78     0.5869441     0.5907512
   79     0.5869441     0.5907512
   80     0.5869441     0.5907512
   81     0.5869441     0.5907512
   82     0.5869441     0.5907512
   83     0.5869441     0.5907512
   84     0.5869441     0.5907512
   85     0.5869441     0.5907512
   86     0.5869441     0.5907512
   87     0.5869441     0.5907512
   88     0.5869441     0.5907512
   89     0.5869441     0.5907512
   90     0.5869441     0.5907512
   91     0.5869441     0.5907512
   92     0.5869441     0.5907512
   93     0.5869441     0.5907512
   94     0.5869441     0.5907512
   95     0.5869441     0.5907512
   96     0.5869441     0.5907512
   97     0.5869441     0.5907512
   98     0.5869441     0.5907512
   99     0.5869441     0.5907512
  100     0.5869441     0.5907512
TRAIN ERROR =  0.5869441
TEST  ERROR =  0.5907512
VAL   ERROR =  0.5910434
 
