
 epochs   TRAIN_error   TEST_error
    1           NaN     0.5837111
    2           NaN     0.5837111
    3           NaN     0.5837111
    4           NaN     0.5837111
    5           NaN     0.5837111
    6           NaN     0.5837111
    7           NaN     0.5837111
    8           NaN     0.5837111
    9           NaN     0.5837111
   10           NaN     0.5837111
   11           NaN     0.5837111
   12           NaN     0.5837111
   13           NaN     0.5837111
   14           NaN     0.5837111
   15           NaN     0.5837111
   16           NaN     0.5837111
   17           NaN     0.5837111
   18           NaN     0.5837111
   19           NaN     0.5837111
   20           NaN     0.5837111
   21           NaN     0.5837111
   22           NaN     0.5837111
   23           NaN     0.5837111
   24           NaN     0.5837111
   25           NaN     0.5837111
   26           NaN     0.5837111
   27           NaN     0.5837111
   28           NaN     0.5837111
   29           NaN     0.5837111
   30           NaN     0.5837111
   31           NaN     0.5837111
   32           NaN     0.5837111
   33           NaN     0.5837111
   34           NaN     0.5837111
   35           NaN     0.5837111
   36           NaN     0.5837111
   37           NaN     0.5837111
   38           NaN     0.5837111
   39           NaN     0.5837111
   40           NaN     0.5837111
   41           NaN     0.5837111
   42           NaN     0.5837111
   43           NaN     0.5837111
   44           NaN     0.5837111
   45           NaN     0.5837111
   46           NaN     0.5837111
   47           NaN     0.5837111
   48           NaN     0.5837111
   49           NaN     0.5837111
   50           NaN     0.5837111
   51           NaN     0.5837111
   52           NaN     0.5837111
   53           NaN     0.5837111
   54           NaN     0.5837111
   55           NaN     0.5837111
   56           NaN     0.5837111
   57           NaN     0.5837111
   58           NaN     0.5837111
   59           NaN     0.5837111
   60           NaN     0.5837111
   61           NaN     0.5837111
   62           NaN     0.5837111
   63           NaN     0.5837111
   64           NaN     0.5837111
   65           NaN     0.5837111
   66           NaN     0.5837111
   67           NaN     0.5837111
   68           NaN     0.5837111
   69           NaN     0.5837111
   70           NaN     0.5837111
   71           NaN     0.5837111
   72           NaN     0.5837111
   73           NaN     0.5837111
   74           NaN     0.5837111
   75           NaN     0.5837111
   76           NaN     0.5837111
   77           NaN     0.5837111
   78           NaN     0.5837111
   79           NaN     0.5837111
   80           NaN     0.5837111
   81           NaN     0.5837111
   82           NaN     0.5837111
   83           NaN     0.5837111
   84           NaN     0.5837111
   85           NaN     0.5837111
   86           NaN     0.5837111
   87           NaN     0.5837111
   88           NaN     0.5837111
   89           NaN     0.5837111
   90           NaN     0.5837111
   91           NaN     0.5837111
   92           NaN     0.5837111
   93           NaN     0.5837111
   94           NaN     0.5837111
   95           NaN     0.5837111
   96           NaN     0.5837111
   97           NaN     0.5837111
   98           NaN     0.5837111
   99           NaN     0.5837111
  100           NaN     0.5837111
TRAIN ERROR =  0.5755669
TEST  ERROR =  0.5837111
VAL   ERROR =  0.5837091
 
