
 epochs   TRAIN_error   TEST_error
    1     0.5824286     0.5839544
    2     0.5824286     0.5839544
    3     0.5824286     0.5839544
    4     0.5785985     0.5868931
    5     0.5785985     0.5868931
    6     0.5785985     0.5868931
    7     0.5785985     0.5868931
    8     0.5785985     0.5868931
    9     0.5785985     0.5868931
   10     0.5782988     0.5865868
   11     0.5782988     0.5865868
   12     0.5782988     0.5865868
   13     0.5782988     0.5865868
   14     0.5782988     0.5865868
   15     0.5782988     0.5865868
   16     0.5782988     0.5865868
   17     0.5782988     0.5865868
   18     0.5782988     0.5865868
   19     0.5782988     0.5865868
   20     0.5782988     0.5865868
   21     0.5782988     0.5865868
   22     0.5782988     0.5865868
   23     0.5782988     0.5865868
   24     0.5782988     0.5865868
   25     0.5782988     0.5865868
   26     0.5782988     0.5865868
   27     0.5782988     0.5865868
   28     0.5782988     0.5865868
   29     0.5782988     0.5865868
   30     0.5782988     0.5865868
   31     0.5782988     0.5865868
   32     0.5782988     0.5865868
   33     0.5782988     0.5865868
   34     0.5782988     0.5865868
   35     0.5782988     0.5865868
   36     0.5782988     0.5865868
   37     0.5782988     0.5865868
   38     0.5782988     0.5865868
   39     0.5761471     0.5842065
   40     0.5761471     0.5842065
   41     0.5761471     0.5842065
   42     0.5761471     0.5842065
   43     0.5761471     0.5842065
   44     0.5761471     0.5842065
   45     0.5761471     0.5842065
   46     0.5761471     0.5842065
   47     0.5761471     0.5842065
   48     0.5761471     0.5842065
   49     0.5761471     0.5842065
   50     0.5761471     0.5842065
   51     0.5761471     0.5842065
   52     0.5761471     0.5842065
   53     0.5761471     0.5842065
   54     0.5761471     0.5842065
   55     0.5761471     0.5842065
   56     0.5761471     0.5842065
   57     0.5761471     0.5842065
   58     0.5761471     0.5842065
   59     0.5761471     0.5842065
   60     0.5761471     0.5842065
   61     0.5761471     0.5842065
   62     0.5761471     0.5842065
   63     0.5761471     0.5842065
   64     0.5761471     0.5842065
   65     0.5761471     0.5842065
   66     0.5761471     0.5842065
   67     0.5761471     0.5842065
   68     0.5761471     0.5842065
   69     0.5761471     0.5842065
   70     0.5761471     0.5842065
   71     0.5761471     0.5842065
   72     0.5761471     0.5842065
   73     0.5761471     0.5842065
   74     0.5761471     0.5842065
   75     0.5752500     0.5833773
   76     0.5752500     0.5833773
   77     0.5752500     0.5833773
   78     0.5752500     0.5833773
   79     0.5752500     0.5833773
   80     0.5752500     0.5833773
   81     0.5752500     0.5833773
   82     0.5752500     0.5833773
   83     0.5752500     0.5833773
   84     0.5752500     0.5833773
   85     0.5752500     0.5833773
   86     0.5752500     0.5833773
   87     0.5752500     0.5833773
   88     0.5752500     0.5833773
   89     0.5752500     0.5833773
   90     0.5752500     0.5833773
   91     0.5752500     0.5833773
   92     0.5752500     0.5833773
   93     0.5752500     0.5833773
   94     0.5752500     0.5833773
   95     0.5752500     0.5833773
   96     0.5752500     0.5833773
   97     0.5752500     0.5833773
   98     0.5752500     0.5833773
   99     0.5752500     0.5833773
  100     0.5752500     0.5833773
TRAIN ERROR =  0.5752500
TEST  ERROR =  0.5833773
VAL   ERROR =  0.5834116
 
