
 epochs   TRAIN_error   TEST_error
    1     0.8216834     0.5842738
    2     0.8216834     0.5842738
    3     0.7675118     0.7741814
    4     0.7486491     0.7554572
    5     0.6075181     0.6155239
    6     0.6016185     0.6092207
    7     0.6016185     0.6092207
    8     0.5780129     0.5862429
    9     0.5754823     0.5836994
   10     0.5754823     0.5836994
   11     0.5754823     0.5836994
   12     0.5754823     0.5836994
   13     0.5754823     0.5836994
   14     0.5754823     0.5836994
   15     0.5754823     0.5836994
   16     0.5754823     0.5836994
   17     0.5754823     0.5836994
   18     0.5754823     0.5836994
   19     0.5754823     0.5836994
   20     0.5754823     0.5836994
   21     0.5754823     0.5836994
   22     0.5754823     0.5836994
   23     0.5754823     0.5836994
   24     0.5754823     0.5836994
   25     0.5754823     0.5836994
   26     0.5754823     0.5836994
   27     0.5754823     0.5836994
   28     0.5754823     0.5836994
   29     0.5754823     0.5836994
   30     0.5754823     0.5836994
   31     0.5754823     0.5836994
   32     0.5754823     0.5836994
   33     0.5754823     0.5836994
   34     0.5754823     0.5836994
   35     0.5754823     0.5836994
   36     0.5754823     0.5836994
   37     0.5754823     0.5836994
   38     0.5754823     0.5836994
   39     0.5754823     0.5836994
   40     0.5754823     0.5836994
   41     0.5754823     0.5836994
   42     0.5754823     0.5836994
   43     0.5754823     0.5836994
   44     0.5754823     0.5836994
   45     0.5754823     0.5836994
   46     0.5754823     0.5836994
   47     0.5754823     0.5836994
   48     0.5754823     0.5836994
   49     0.5754823     0.5836994
   50     0.5754823     0.5836994
   51     0.5754823     0.5836994
   52     0.5754823     0.5836994
   53     0.5754823     0.5836994
   54     0.5754823     0.5836994
   55     0.5754823     0.5836994
   56     0.5754823     0.5836994
   57     0.5754823     0.5836994
   58     0.5754823     0.5836994
   59     0.5754823     0.5836994
   60     0.5754823     0.5836994
   61     0.5754823     0.5836994
   62     0.5754823     0.5836994
   63     0.5754823     0.5836994
   64     0.5754823     0.5836994
   65     0.5754823     0.5836994
   66     0.5754823     0.5836994
   67     0.5754823     0.5836994
   68     0.5754823     0.5836994
   69     0.5754823     0.5836994
   70     0.5754823     0.5836994
   71     0.5754823     0.5836994
   72     0.5754823     0.5836994
   73     0.5754823     0.5836994
   74     0.5754823     0.5836994
   75     0.5754823     0.5836994
   76     0.5754823     0.5836994
   77     0.5754823     0.5836994
   78     0.5754823     0.5836994
   79     0.5754823     0.5836994
   80     0.5754823     0.5836994
   81     0.5754823     0.5836994
   82     0.5754823     0.5836994
   83     0.5754823     0.5836994
   84     0.5754823     0.5836994
   85     0.5754823     0.5836994
   86     0.5754823     0.5836994
   87     0.5750385     0.5832124
   88     0.5750385     0.5832124
   89     0.5750385     0.5832124
   90     0.5750385     0.5832124
   91     0.5750385     0.5832124
   92     0.5750385     0.5832124
   93     0.5750385     0.5832124
   94     0.5750385     0.5832124
   95     0.5750385     0.5832124
   96     0.5750385     0.5832124
   97     0.5750385     0.5832124
   98     0.5750385     0.5832124
   99     0.5750385     0.5832124
  100     0.5750385     0.5832124
TRAIN ERROR =  0.5750385
TEST  ERROR =  0.5832124
VAL   ERROR =  0.5834945
 
