
 epochs   TRAIN_error   TEST_error
    1           NaN     0.5866589
    2           NaN     0.5866589
    3           NaN     0.5866589
    4           NaN     0.5866589
    5           NaN     0.5866589
    6           NaN     0.5866589
    7           NaN     0.5866589
    8           NaN     0.5866589
    9           NaN     0.5866589
   10           NaN     0.5866589
   11           NaN     0.5866589
   12           NaN     0.5866589
   13           NaN     0.5866589
   14           NaN     0.5866589
   15           NaN     0.5866589
   16           NaN     0.5866589
   17           NaN     0.5866589
   18           NaN     0.5866589
   19           NaN     0.5866589
   20           NaN     0.5866589
   21           NaN     0.5866589
   22           NaN     0.5866589
   23           NaN     0.5866589
   24           NaN     0.5866589
   25           NaN     0.5866589
   26           NaN     0.5866589
   27           NaN     0.5866589
   28           NaN     0.5866589
   29           NaN     0.5866589
   30           NaN     0.5866589
   31           NaN     0.5866589
   32           NaN     0.5866589
   33           NaN     0.5866589
   34           NaN     0.5866589
   35           NaN     0.5866589
   36           NaN     0.5866589
   37           NaN     0.5866589
   38           NaN     0.5866589
   39           NaN     0.5866589
   40           NaN     0.5866589
   41           NaN     0.5866589
   42           NaN     0.5866589
   43           NaN     0.5866589
   44           NaN     0.5866589
   45           NaN     0.5866589
   46           NaN     0.5866589
   47           NaN     0.5866589
   48           NaN     0.5866589
   49           NaN     0.5866589
   50           NaN     0.5866589
   51           NaN     0.5866589
   52           NaN     0.5866589
   53           NaN     0.5866589
   54           NaN     0.5866589
   55           NaN     0.5866589
   56           NaN     0.5866589
   57           NaN     0.5866589
   58           NaN     0.5866589
   59           NaN     0.5866589
   60           NaN     0.5866589
   61           NaN     0.5866589
   62           NaN     0.5866589
   63           NaN     0.5866589
   64           NaN     0.5866589
   65           NaN     0.5866589
   66           NaN     0.5866589
   67           NaN     0.5866589
   68           NaN     0.5866589
   69           NaN     0.5866589
   70           NaN     0.5866589
   71           NaN     0.5866589
   72           NaN     0.5866589
   73           NaN     0.5866589
   74           NaN     0.5866589
   75           NaN     0.5866589
   76           NaN     0.5866589
   77           NaN     0.5866589
   78           NaN     0.5866589
   79           NaN     0.5866589
   80           NaN     0.5866589
   81           NaN     0.5866589
   82           NaN     0.5866589
   83           NaN     0.5866589
   84           NaN     0.5866589
   85           NaN     0.5866589
   86           NaN     0.5866589
   87           NaN     0.5866589
   88           NaN     0.5866589
   89           NaN     0.5866589
   90           NaN     0.5866589
   91           NaN     0.5866589
   92           NaN     0.5866589
   93           NaN     0.5866589
   94           NaN     0.5866589
   95           NaN     0.5866589
   96           NaN     0.5866589
   97           NaN     0.5866589
   98           NaN     0.5866589
   99           NaN     0.5866589
  100           NaN     0.5866589
TRAIN ERROR =  0.5782969
TEST  ERROR =  0.5866589
VAL   ERROR =  0.5850553
 
