
 epochs   TRAIN_error   TEST_error
    1     0.5874990     0.5760921
    2     0.5874990     0.5760921
    3     0.5874990     0.5760921
    4     0.5874990     0.5760921
    5     0.5775961     0.5761155
    6     0.5775961     0.5761155
    7     0.5775961     0.5761155
    8     0.5775961     0.5761155
    9     0.5775961     0.5761155
   10     0.5775961     0.5761155
   11     0.5775961     0.5761155
   12     0.5775961     0.5761155
   13     0.5775961     0.5761155
   14     0.5775961     0.5761155
   15     0.5775961     0.5761155
   16     0.5775961     0.5761155
   17     0.5775961     0.5761155
   18     0.5775961     0.5761155
   19     0.5775961     0.5761155
   20     0.5775961     0.5761155
   21     0.5775961     0.5761155
   22     0.5775961     0.5761155
   23     0.5775961     0.5761155
   24     0.5775961     0.5761155
   25     0.5775961     0.5761155
   26     0.5775961     0.5761155
   27     0.5775961     0.5761155
   28     0.5775961     0.5761155
   29     0.5775961     0.5761155
   30     0.5775961     0.5761155
   31     0.5775961     0.5761155
   32     0.5775961     0.5761155
   33     0.5775961     0.5761155
   34     0.5775961     0.5761155
   35     0.5775961     0.5761155
   36     0.5775961     0.5761155
   37     0.5775961     0.5761155
   38     0.5775961     0.5761155
   39     0.5775961     0.5761155
   40     0.5775961     0.5761155
   41     0.5775961     0.5761155
   42     0.5775961     0.5761155
   43     0.5775961     0.5761155
   44     0.5775961     0.5761155
   45     0.5775961     0.5761155
   46     0.5775961     0.5761155
   47     0.5775961     0.5761155
   48     0.5775961     0.5761155
   49     0.5775961     0.5761155
   50     0.5775961     0.5761155
   51     0.5775961     0.5761155
   52     0.5775961     0.5761155
   53     0.5775961     0.5761155
   54     0.5775961     0.5761155
   55     0.5775961     0.5761155
   56     0.5775961     0.5761155
   57     0.5775961     0.5761155
   58     0.5775961     0.5761155
   59     0.5775961     0.5761155
   60     0.5775961     0.5761155
   61     0.5775961     0.5761155
   62     0.5775961     0.5761155
   63     0.5775961     0.5761155
   64     0.5775961     0.5761155
   65     0.5775961     0.5761155
   66     0.5775961     0.5761155
   67     0.5775961     0.5761155
   68     0.5775961     0.5761155
   69     0.5775961     0.5761155
   70     0.5775961     0.5761155
   71     0.5775961     0.5761155
   72     0.5775961     0.5761155
   73     0.5775961     0.5761155
   74     0.5775961     0.5761155
   75     0.5775961     0.5761155
   76     0.5775961     0.5761155
   77     0.5775961     0.5761155
   78     0.5775961     0.5761155
   79     0.5775961     0.5761155
   80     0.5775961     0.5761155
   81     0.5775961     0.5761155
   82     0.5775961     0.5761155
   83     0.5775961     0.5761155
   84     0.5775961     0.5761155
   85     0.5775961     0.5761155
   86     0.5775961     0.5761155
   87     0.5775961     0.5761155
   88     0.5775961     0.5761155
   89     0.5775961     0.5761155
   90     0.5775961     0.5761155
   91     0.5775961     0.5761155
   92     0.5775961     0.5761155
   93     0.5775961     0.5761155
   94     0.5775961     0.5761155
   95     0.5775961     0.5761155
   96     0.5775961     0.5761155
   97     0.5775961     0.5761155
   98     0.5775961     0.5761155
   99     0.5775961     0.5761155
  100     0.5775961     0.5761155
TRAIN ERROR =  0.5775961
TEST  ERROR =  0.5761155
VAL   ERROR =  0.5827476
 
