
 epochs   TRAIN_error   TEST_error
    1     0.6350689     0.5993947
    2     0.6350689     0.5993947
    3     0.6350689     0.5993947
    4     0.5797325     0.5951250
    5     0.5797325     0.5951250
    6     0.5797325     0.5951250
    7     0.5765960     0.5901794
    8     0.5765960     0.5901794
    9     0.5765960     0.5901794
   10     0.5765960     0.5901794
   11     0.5765960     0.5901794
   12     0.5765960     0.5901794
   13     0.5765960     0.5901794
   14     0.5765960     0.5901794
   15     0.5765960     0.5901794
   16     0.5765960     0.5901794
   17     0.5765960     0.5901794
   18     0.5765960     0.5901794
   19     0.5765960     0.5901794
   20     0.5765960     0.5901794
   21     0.5765960     0.5901794
   22     0.5765960     0.5901794
   23     0.5765960     0.5901794
   24     0.5765960     0.5901794
   25     0.5765960     0.5901794
   26     0.5765960     0.5901794
   27     0.5765960     0.5901794
   28     0.5765960     0.5901794
   29     0.5765960     0.5901794
   30     0.5765960     0.5901794
   31     0.5765960     0.5901794
   32     0.5765960     0.5901794
   33     0.5765960     0.5901794
   34     0.5765960     0.5901794
   35     0.5765960     0.5901794
   36     0.5765960     0.5901794
   37     0.5765960     0.5901794
   38     0.5765960     0.5901794
   39     0.5765960     0.5901794
   40     0.5765960     0.5901794
   41     0.5765960     0.5901794
   42     0.5765960     0.5901794
   43     0.5765960     0.5901794
   44     0.5765960     0.5901794
   45     0.5765960     0.5901794
   46     0.5765960     0.5901794
   47     0.5765960     0.5901794
   48     0.5765414     0.5904016
   49     0.5765414     0.5904016
   50     0.5765414     0.5904016
   51     0.5765414     0.5904016
   52     0.5765414     0.5904016
   53     0.5765414     0.5904016
   54     0.5765414     0.5904016
   55     0.5765414     0.5904016
   56     0.5765414     0.5904016
   57     0.5765414     0.5904016
   58     0.5765414     0.5904016
   59     0.5765414     0.5904016
   60     0.5765414     0.5904016
   61     0.5765414     0.5904016
   62     0.5765414     0.5904016
   63     0.5765414     0.5904016
   64     0.5765414     0.5904016
   65     0.5765414     0.5904016
   66     0.5765414     0.5904016
   67     0.5765414     0.5904016
   68     0.5765414     0.5904016
   69     0.5765414     0.5904016
   70     0.5765414     0.5904016
   71     0.5765414     0.5904016
   72     0.5765414     0.5904016
   73     0.5765414     0.5904016
   74     0.5765414     0.5904016
   75     0.5765414     0.5904016
   76     0.5765414     0.5904016
   77     0.5765414     0.5904016
   78     0.5765414     0.5904016
   79     0.5765414     0.5904016
   80     0.5765414     0.5904016
   81     0.5765414     0.5904016
   82     0.5765414     0.5904016
   83     0.5765414     0.5904016
   84     0.5765414     0.5904016
   85     0.5765414     0.5904016
   86     0.5765414     0.5904016
   87     0.5765414     0.5904016
   88     0.5765414     0.5904016
   89     0.5765414     0.5904016
   90     0.5765414     0.5904016
   91     0.5765414     0.5904016
   92     0.5765414     0.5904016
   93     0.5765414     0.5904016
   94     0.5765414     0.5904016
   95     0.5765414     0.5904016
   96     0.5765414     0.5904016
   97     0.5765414     0.5904016
   98     0.5765414     0.5904016
   99     0.5765414     0.5904016
  100     0.5765414     0.5904016
TRAIN ERROR =  0.5765414
TEST  ERROR =  0.5904016
VAL   ERROR =  0.5846893
 
