
 epochs   TRAIN_error   TEST_error
    1     0.5851909     0.5769416
    2     0.5801185     0.5776373
    3     0.5801185     0.5776373
    4     0.5779842     0.5760675
    5     0.5779842     0.5760675
    6     0.5779842     0.5760675
    7     0.5779842     0.5760675
    8     0.5779842     0.5760675
    9     0.5779842     0.5760675
   10     0.5777073     0.5755973
   11     0.5777073     0.5755973
   12     0.5776974     0.5755968
   13     0.5776974     0.5755968
   14     0.5776974     0.5755968
   15     0.5776974     0.5755968
   16     0.5776974     0.5755968
   17     0.5776974     0.5755968
   18     0.5776974     0.5755968
   19     0.5776974     0.5755968
   20     0.5776974     0.5755968
   21     0.5776974     0.5755968
   22     0.5776974     0.5755968
   23     0.5776974     0.5755968
   24     0.5776974     0.5755968
   25     0.5776974     0.5755968
   26     0.5776974     0.5755968
   27     0.5776974     0.5755968
   28     0.5776974     0.5755968
   29     0.5776974     0.5755968
   30     0.5776974     0.5755968
   31     0.5776974     0.5755968
   32     0.5776974     0.5755968
   33     0.5776974     0.5755968
   34     0.5776974     0.5755968
   35     0.5776974     0.5755968
   36     0.5776974     0.5755968
   37     0.5776974     0.5755968
   38     0.5776974     0.5755968
   39     0.5776974     0.5755968
   40     0.5776974     0.5755968
   41     0.5776974     0.5755968
   42     0.5776974     0.5755968
   43     0.5776974     0.5755968
   44     0.5776974     0.5755968
   45     0.5776974     0.5755968
   46     0.5776974     0.5755968
   47     0.5776974     0.5755968
   48     0.5776974     0.5755968
   49     0.5776974     0.5755968
   50     0.5776974     0.5755968
   51     0.5776974     0.5755968
   52     0.5776974     0.5755968
   53     0.5776974     0.5755968
   54     0.5776974     0.5755968
   55     0.5776974     0.5755968
   56     0.5776974     0.5755968
   57     0.5776974     0.5755968
   58     0.5776974     0.5755968
   59     0.5776974     0.5755968
   60     0.5776974     0.5755968
   61     0.5776974     0.5755968
   62     0.5776974     0.5755968
   63     0.5776974     0.5755968
   64     0.5776974     0.5755968
   65     0.5776974     0.5755968
   66     0.5776974     0.5755968
   67     0.5776974     0.5755968
   68     0.5776974     0.5755968
   69     0.5776974     0.5755968
   70     0.5776974     0.5755968
   71     0.5776974     0.5755968
   72     0.5776974     0.5755968
   73     0.5776974     0.5755968
   74     0.5776974     0.5755968
   75     0.5776974     0.5755968
   76     0.5776974     0.5755968
   77     0.5776974     0.5755968
   78     0.5776974     0.5755968
   79     0.5776974     0.5755968
   80     0.5776974     0.5755968
   81     0.5776974     0.5755968
   82     0.5776838     0.5756263
   83     0.5776838     0.5756263
   84     0.5776837     0.5756111
   85     0.5776837     0.5756111
   86     0.5776837     0.5756111
   87     0.5776837     0.5756111
   88     0.5776837     0.5756111
   89     0.5776837     0.5756111
   90     0.5776837     0.5756111
   91     0.5776837     0.5756111
   92     0.5776837     0.5756111
   93     0.5776837     0.5756111
   94     0.5776837     0.5756111
   95     0.5776837     0.5756111
   96     0.5776837     0.5756111
   97     0.5776837     0.5756111
   98     0.5776837     0.5756111
   99     0.5776837     0.5756111
  100     0.5776837     0.5756111
TRAIN ERROR =  0.5776837
TEST  ERROR =  0.5756111
VAL   ERROR =  0.5828043
 
