
 epochs   TRAIN_error   TEST_error
    1     0.5811505     0.5826589
    2     0.5758916     0.5830945
    3     0.5758916     0.5830945
    4     0.5758916     0.5830945
    5     0.5758916     0.5830945
    6     0.5758916     0.5830945
    7     0.5758916     0.5830945
    8     0.5758916     0.5830945
    9     0.5758916     0.5830945
   10     0.5758916     0.5830945
   11     0.5758916     0.5830945
   12     0.5758916     0.5830945
   13     0.5758916     0.5830945
   14     0.5758916     0.5830945
   15     0.5758916     0.5830945
   16     0.5758916     0.5830945
   17     0.5758916     0.5830945
   18     0.5758916     0.5830945
   19     0.5758916     0.5830945
   20     0.5758916     0.5830945
   21     0.5758916     0.5830945
   22     0.5758916     0.5830945
   23     0.5758916     0.5830945
   24     0.5758916     0.5830945
   25     0.5758916     0.5830945
   26     0.5758916     0.5830945
   27     0.5758916     0.5830945
   28     0.5758916     0.5830945
   29     0.5758916     0.5830945
   30     0.5758916     0.5830945
   31     0.5758916     0.5830945
   32     0.5758916     0.5830945
   33     0.5758916     0.5830945
   34     0.5758916     0.5830945
   35     0.5758916     0.5830945
   36     0.5758916     0.5830945
   37     0.5758916     0.5830945
   38     0.5753375     0.5823706
   39     0.5753375     0.5823706
   40     0.5753375     0.5823706
   41     0.5753375     0.5823706
   42     0.5753375     0.5823706
   43     0.5753375     0.5823706
   44     0.5753375     0.5823706
   45     0.5753375     0.5823706
   46     0.5753375     0.5823706
   47     0.5753375     0.5823706
   48     0.5753375     0.5823706
   49     0.5753375     0.5823706
   50     0.5753375     0.5823706
   51     0.5753375     0.5823706
   52     0.5753375     0.5823706
   53     0.5753375     0.5823706
   54     0.5753375     0.5823706
   55     0.5753375     0.5823706
   56     0.5753375     0.5823706
   57     0.5753375     0.5823706
   58     0.5753375     0.5823706
   59     0.5753375     0.5823706
   60     0.5753375     0.5823706
   61     0.5753375     0.5823706
   62     0.5753375     0.5823706
   63     0.5753375     0.5823706
   64     0.5753375     0.5823706
   65     0.5753375     0.5823706
   66     0.5753375     0.5823706
   67     0.5753375     0.5823706
   68     0.5753375     0.5823706
   69     0.5752956     0.5824156
   70     0.5752956     0.5824156
   71     0.5752956     0.5824156
   72     0.5752956     0.5824156
   73     0.5752956     0.5824156
   74     0.5752956     0.5824156
   75     0.5752956     0.5824156
   76     0.5752956     0.5824156
   77     0.5752956     0.5824156
   78     0.5752956     0.5824156
   79     0.5752956     0.5824156
   80     0.5752956     0.5824156
   81     0.5752956     0.5824156
   82     0.5752956     0.5824156
   83     0.5752956     0.5824156
   84     0.5752956     0.5824156
   85     0.5752956     0.5824156
   86     0.5752956     0.5824156
   87     0.5752956     0.5824156
   88     0.5752956     0.5824156
   89     0.5752956     0.5824156
   90     0.5752956     0.5824156
   91     0.5752956     0.5824156
   92     0.5752956     0.5824156
   93     0.5752956     0.5824156
   94     0.5752956     0.5824156
   95     0.5752956     0.5824156
   96     0.5752956     0.5824156
   97     0.5752956     0.5824156
   98     0.5752956     0.5824156
   99     0.5752956     0.5824156
  100     0.5752956     0.5824156
TRAIN ERROR =  0.5752956
TEST  ERROR =  0.5824156
VAL   ERROR =  0.5834175
 
