
 epochs   TRAIN_error   TEST_error
    1     0.5792041     0.5907578
    2     0.5792041     0.5907578
    3     0.5792041     0.5907578
    4     0.5792041     0.5907578
    5     0.5792041     0.5907578
    6     0.5792041     0.5907578
    7     0.5772210     0.5830158
    8     0.5772210     0.5830158
    9     0.5772210     0.5830158
   10     0.5772210     0.5830158
   11     0.5772210     0.5830158
   12     0.5772210     0.5830158
   13     0.5772210     0.5830158
   14     0.5772210     0.5830158
   15     0.5772210     0.5830158
   16     0.5772210     0.5830158
   17     0.5772210     0.5830158
   18     0.5772210     0.5830158
   19     0.5772210     0.5830158
   20     0.5772210     0.5830158
   21     0.5772210     0.5830158
   22     0.5772210     0.5830158
   23     0.5772210     0.5830158
   24     0.5772210     0.5830158
   25     0.5772210     0.5830158
   26     0.5772210     0.5830158
   27     0.5772210     0.5830158
   28     0.5772210     0.5830158
   29     0.5772210     0.5830158
   30     0.5772210     0.5830158
   31     0.5772210     0.5830158
   32     0.5772210     0.5830158
   33     0.5771978     0.5829633
   34     0.5771978     0.5829633
   35     0.5771978     0.5829633
   36     0.5771978     0.5829633
   37     0.5771978     0.5829633
   38     0.5771978     0.5829633
   39     0.5771978     0.5829633
   40     0.5771978     0.5829633
   41     0.5771978     0.5829633
   42     0.5771815     0.5827509
   43     0.5771726     0.5827558
   44     0.5771726     0.5827558
   45     0.5771726     0.5827558
   46     0.5771726     0.5827558
   47     0.5771726     0.5827558
   48     0.5771726     0.5827558
   49     0.5771726     0.5827558
   50     0.5771726     0.5827558
   51     0.5771726     0.5827558
   52     0.5771726     0.5827558
   53     0.5771726     0.5827558
   54     0.5771726     0.5827558
   55     0.5771726     0.5827558
   56     0.5771726     0.5827558
   57     0.5771726     0.5827558
   58     0.5771726     0.5827558
   59     0.5771726     0.5827558
   60     0.5771726     0.5827558
   61     0.5771726     0.5827558
   62     0.5771726     0.5827558
   63     0.5771726     0.5827558
   64     0.5771644     0.5828819
   65     0.5771644     0.5828819
   66     0.5771644     0.5828819
   67     0.5771644     0.5828819
   68     0.5771644     0.5828819
   69     0.5771629     0.5828819
   70     0.5771629     0.5828819
   71     0.5771629     0.5828819
   72     0.5771629     0.5828819
   73     0.5771629     0.5828819
   74     0.5771629     0.5828819
   75     0.5771629     0.5828819
   76     0.5771629     0.5828819
   77     0.5771629     0.5828819
   78     0.5771629     0.5828819
   79     0.5771629     0.5828819
   80     0.5771629     0.5828819
   81     0.5771629     0.5828819
   82     0.5771629     0.5828819
   83     0.5771629     0.5828819
   84     0.5771537     0.5827783
   85     0.5771537     0.5827783
   86     0.5771537     0.5827783
   87     0.5771537     0.5827783
   88     0.5771537     0.5827783
   89     0.5771537     0.5827783
   90     0.5771537     0.5827783
   91     0.5771537     0.5827783
   92     0.5771537     0.5827783
   93     0.5771537     0.5827783
   94     0.5771537     0.5827783
   95     0.5771537     0.5827783
   96     0.5771537     0.5827783
   97     0.5771537     0.5827783
   98     0.5771537     0.5827783
   99     0.5771537     0.5827783
  100     0.5771537     0.5827783
TRAIN ERROR =  0.5771537
TEST  ERROR =  0.5827783
VAL   ERROR =  0.5836040
 
