
 epochs   TRAIN_error   TEST_error
    1     0.8783597     0.5902813
    2     0.6362305     0.6436577
    3     0.6362305     0.6436577
    4     0.5809438     0.5897247
    5     0.5809438     0.5897247
    6     0.5809438     0.5897247
    7     0.5809438     0.5897247
    8     0.5809438     0.5897247
    9     0.5809438     0.5897247
   10     0.5809438     0.5897247
   11     0.5809438     0.5897247
   12     0.5809438     0.5897247
   13     0.5809438     0.5897247
   14     0.5809438     0.5897247
   15     0.5809438     0.5897247
   16     0.5809438     0.5897247
   17     0.5809438     0.5897247
   18     0.5809438     0.5897247
   19     0.5809438     0.5897247
   20     0.5809438     0.5897247
   21     0.5809438     0.5897247
   22     0.5809438     0.5897247
   23     0.5809438     0.5897247
   24     0.5809438     0.5897247
   25     0.5809438     0.5897247
   26     0.5809438     0.5897247
   27     0.5809438     0.5897247
   28     0.5809438     0.5897247
   29     0.5809438     0.5897247
   30     0.5809438     0.5897247
   31     0.5809438     0.5897247
   32     0.5809438     0.5897247
   33     0.5809438     0.5897247
   34     0.5809438     0.5897247
   35     0.5809438     0.5897247
   36     0.5809438     0.5897247
   37     0.5809438     0.5897247
   38     0.5809438     0.5897247
   39     0.5809438     0.5897247
   40     0.5809438     0.5897247
   41     0.5809438     0.5897247
   42     0.5809438     0.5897247
   43     0.5809438     0.5897247
   44     0.5809438     0.5897247
   45     0.5809438     0.5897247
   46     0.5754660     0.5847388
   47     0.5754660     0.5847388
   48     0.5754660     0.5847388
   49     0.5754660     0.5847388
   50     0.5754660     0.5847388
   51     0.5754660     0.5847388
   52     0.5754660     0.5847388
   53     0.5754660     0.5847388
   54     0.5754660     0.5847388
   55     0.5754660     0.5847388
   56     0.5754660     0.5847388
   57     0.5754660     0.5847388
   58     0.5754660     0.5847388
   59     0.5754660     0.5847388
   60     0.5754660     0.5847388
   61     0.5754660     0.5847388
   62     0.5754660     0.5847388
   63     0.5754660     0.5847388
   64     0.5754660     0.5847388
   65     0.5754660     0.5847388
   66     0.5754660     0.5847388
   67     0.5754660     0.5847388
   68     0.5754660     0.5847388
   69     0.5754660     0.5847388
   70     0.5754660     0.5847388
   71     0.5754660     0.5847388
   72     0.5754660     0.5847388
   73     0.5754660     0.5847388
   74     0.5754660     0.5847388
   75     0.5754660     0.5847388
   76     0.5754660     0.5847388
   77     0.5754660     0.5847388
   78     0.5754660     0.5847388
   79     0.5754660     0.5847388
   80     0.5754660     0.5847388
   81     0.5754660     0.5847388
   82     0.5754660     0.5847388
   83     0.5754660     0.5847388
   84     0.5754660     0.5847388
   85     0.5754660     0.5847388
   86     0.5754660     0.5847388
   87     0.5754660     0.5847388
   88     0.5754660     0.5847388
   89     0.5754660     0.5847388
   90     0.5754660     0.5847388
   91     0.5754660     0.5847388
   92     0.5754660     0.5847388
   93     0.5754660     0.5847388
   94     0.5754660     0.5847388
   95     0.5754660     0.5847388
   96     0.5754660     0.5847388
   97     0.5754660     0.5847388
   98     0.5754660     0.5847388
   99     0.5754660     0.5847388
  100     0.5754660     0.5847388
TRAIN ERROR =  0.5754660
TEST  ERROR =  0.5847388
VAL   ERROR =  0.5842679
 
