
 epochs   TRAIN_error   TEST_error
    1     0.5830458     0.5924391
    2     0.5830458     0.5924391
    3     0.5830458     0.5924391
    4     0.5830458     0.5924391
    5     0.5830458     0.5924391
    6     0.5830458     0.5924391
    7     0.5830458     0.5924391
    8     0.5830458     0.5924391
    9     0.5830458     0.5924391
   10     0.5830458     0.5924391
   11     0.5830458     0.5924391
   12     0.5830458     0.5924391
   13     0.5830458     0.5924391
   14     0.5830458     0.5924391
   15     0.5830458     0.5924391
   16     0.5830458     0.5924391
   17     0.5830458     0.5924391
   18     0.5830458     0.5924391
   19     0.5830458     0.5924391
   20     0.5830458     0.5924391
   21     0.5830458     0.5924391
   22     0.5830458     0.5924391
   23     0.5830458     0.5924391
   24     0.5830458     0.5924391
   25     0.5830458     0.5924391
   26     0.5830458     0.5924391
   27     0.5830458     0.5924391
   28     0.5830458     0.5924391
   29     0.5830458     0.5924391
   30     0.5830458     0.5924391
   31     0.5830458     0.5924391
   32     0.5830458     0.5924391
   33     0.5830458     0.5924391
   34     0.5830458     0.5924391
   35     0.5830458     0.5924391
   36     0.5830458     0.5924391
   37     0.5830458     0.5924391
   38     0.5830458     0.5924391
   39     0.5830458     0.5924391
   40     0.5830458     0.5924391
   41     0.5830458     0.5924391
   42     0.5830458     0.5924391
   43     0.5830458     0.5924391
   44     0.5830458     0.5924391
   45     0.5830458     0.5924391
   46     0.5830458     0.5924391
   47     0.5830458     0.5924391
   48     0.5830458     0.5924391
   49     0.5830458     0.5924391
   50     0.5830458     0.5924391
   51     0.5830458     0.5924391
   52     0.5830458     0.5924391
   53     0.5830458     0.5924391
   54     0.5830458     0.5924391
   55     0.5830458     0.5924391
   56     0.5830458     0.5924391
   57     0.5830458     0.5924391
   58     0.5830458     0.5924391
   59     0.5830458     0.5924391
   60     0.5830458     0.5924391
   61     0.5830458     0.5924391
   62     0.5830458     0.5924391
   63     0.5830458     0.5924391
   64     0.5830458     0.5924391
   65     0.5830458     0.5924391
   66     0.5830458     0.5924391
   67     0.5830458     0.5924391
   68     0.5830458     0.5924391
   69     0.5830458     0.5924391
   70     0.5830458     0.5924391
   71     0.5830458     0.5924391
   72     0.5830458     0.5924391
   73     0.5830458     0.5924391
   74     0.5830458     0.5924391
   75     0.5830458     0.5924391
   76     0.5830458     0.5924391
   77     0.5830458     0.5924391
   78     0.5830458     0.5924391
   79     0.5830458     0.5924391
   80     0.5830458     0.5924391
   81     0.5830458     0.5924391
   82     0.5830458     0.5924391
   83     0.5830458     0.5924391
   84     0.5830458     0.5924391
   85     0.5830458     0.5924391
   86     0.5830458     0.5924391
   87     0.5830458     0.5924391
   88     0.5830458     0.5924391
   89     0.5830458     0.5924391
   90     0.5830458     0.5924391
   91     0.5830458     0.5924391
   92     0.5830458     0.5924391
   93     0.5830458     0.5924391
   94     0.5830458     0.5924391
   95     0.5830458     0.5924391
   96     0.5830458     0.5924391
   97     0.5830458     0.5924391
   98     0.5830458     0.5924391
   99     0.5830458     0.5924391
  100     0.5830458     0.5924391
TRAIN ERROR =  0.5830458
TEST  ERROR =  0.5924391
VAL   ERROR =  0.5906489
 
