
 epochs   TRAIN_error   TEST_error
    1     0.7268631     0.5872415
    2     0.7268631     0.5872415
    3     0.5895309     0.5996035
    4     0.5843714     0.5944312
    5     0.5843714     0.5944312
    6     0.5843714     0.5944312
    7     0.5843714     0.5944312
    8     0.5843714     0.5944312
    9     0.5843714     0.5944312
   10     0.5843714     0.5944312
   11     0.5752063     0.5850362
   12     0.5752063     0.5850362
   13     0.5752063     0.5850362
   14     0.5752063     0.5850362
   15     0.5752063     0.5850362
   16     0.5752063     0.5850362
   17     0.5752063     0.5850362
   18     0.5752063     0.5850362
   19     0.5752063     0.5850362
   20     0.5752063     0.5850362
   21     0.5752063     0.5850362
   22     0.5752063     0.5850362
   23     0.5752063     0.5850362
   24     0.5752063     0.5850362
   25     0.5752063     0.5850362
   26     0.5752063     0.5850362
   27     0.5752063     0.5850362
   28     0.5752063     0.5850362
   29     0.5752063     0.5850362
   30     0.5752063     0.5850362
   31     0.5752063     0.5850362
   32     0.5752063     0.5850362
   33     0.5752063     0.5850362
   34     0.5752063     0.5850362
   35     0.5752063     0.5850362
   36     0.5752063     0.5850362
   37     0.5752063     0.5850362
   38     0.5752063     0.5850362
   39     0.5752063     0.5850362
   40     0.5752063     0.5850362
   41     0.5752063     0.5850362
   42     0.5752063     0.5850362
   43     0.5752063     0.5850362
   44     0.5752063     0.5850362
   45     0.5752063     0.5850362
   46     0.5752063     0.5850362
   47     0.5752063     0.5850362
   48     0.5752063     0.5850362
   49     0.5752063     0.5850362
   50     0.5752063     0.5850362
   51     0.5752063     0.5850362
   52     0.5752063     0.5850362
   53     0.5752063     0.5850362
   54     0.5752063     0.5850362
   55     0.5752063     0.5850362
   56     0.5752063     0.5850362
   57     0.5752063     0.5850362
   58     0.5752063     0.5850362
   59     0.5752063     0.5850362
   60     0.5752063     0.5850362
   61     0.5752063     0.5850362
   62     0.5752063     0.5850362
   63     0.5752063     0.5850362
   64     0.5752063     0.5850362
   65     0.5752063     0.5850362
   66     0.5752063     0.5850362
   67     0.5752063     0.5850362
   68     0.5752063     0.5850362
   69     0.5752063     0.5850362
   70     0.5752063     0.5850362
   71     0.5752063     0.5850362
   72     0.5752063     0.5850362
   73     0.5752063     0.5850362
   74     0.5752063     0.5850362
   75     0.5752063     0.5850362
   76     0.5752063     0.5850362
   77     0.5752063     0.5850362
   78     0.5752063     0.5850362
   79     0.5752063     0.5850362
   80     0.5752063     0.5850362
   81     0.5752063     0.5850362
   82     0.5752063     0.5850362
   83     0.5752063     0.5850362
   84     0.5752063     0.5850362
   85     0.5752063     0.5850362
   86     0.5752063     0.5850362
   87     0.5752063     0.5850362
   88     0.5752063     0.5850362
   89     0.5752063     0.5850362
   90     0.5752063     0.5850362
   91     0.5752063     0.5850362
   92     0.5752063     0.5850362
   93     0.5752063     0.5850362
   94     0.5752063     0.5850362
   95     0.5752063     0.5850362
   96     0.5752063     0.5850362
   97     0.5752063     0.5850362
   98     0.5752063     0.5850362
   99     0.5752063     0.5850362
  100     0.5752063     0.5850362
TRAIN ERROR =  0.5752063
TEST  ERROR =  0.5850362
VAL   ERROR =  0.5835356
 
