
 epochs   TRAIN_error   TEST_error
    1     1.2866138     0.5758311
    2     0.7722868     0.7676855
    3     0.7722868     0.7676855
    4     0.7722868     0.7676855
    5     0.7722868     0.7676855
    6     0.7722868     0.7676855
    7     0.7722868     0.7676855
    8     0.7722868     0.7676855
    9     0.7722868     0.7676855
   10     0.7722868     0.7676855
   11     0.7722868     0.7676855
   12     0.7722868     0.7676855
   13     0.6016477     0.6009478
   14     0.6016477     0.6009478
   15     0.6016477     0.6009478
   16     0.6016477     0.6009478
   17     0.6016477     0.6009478
   18     0.6016477     0.6009478
   19     0.6016477     0.6009478
   20     0.6016477     0.6009478
   21     0.6016477     0.6009478
   22     0.6016477     0.6009478
   23     0.6016477     0.6009478
   24     0.6016477     0.6009478
   25     0.6016477     0.6009478
   26     0.6016477     0.6009478
   27     0.5964493     0.5933004
   28     0.5964493     0.5933004
   29     0.5799802     0.5783326
   30     0.5799802     0.5783326
   31     0.5799802     0.5783326
   32     0.5799802     0.5783326
   33     0.5799802     0.5783326
   34     0.5799802     0.5783326
   35     0.5799802     0.5783326
   36     0.5799802     0.5783326
   37     0.5799802     0.5783326
   38     0.5799802     0.5783326
   39     0.5799802     0.5783326
   40     0.5799802     0.5783326
   41     0.5799802     0.5783326
   42     0.5799802     0.5783326
   43     0.5799802     0.5783326
   44     0.5799802     0.5783326
   45     0.5799802     0.5783326
   46     0.5799802     0.5783326
   47     0.5799802     0.5783326
   48     0.5799802     0.5783326
   49     0.5799802     0.5783326
   50     0.5799802     0.5783326
   51     0.5799802     0.5783326
   52     0.5799802     0.5783326
   53     0.5799802     0.5783326
   54     0.5799802     0.5783326
   55     0.5799802     0.5783326
   56     0.5799802     0.5783326
   57     0.5799802     0.5783326
   58     0.5799802     0.5783326
   59     0.5799802     0.5783326
   60     0.5799802     0.5783326
   61     0.5799802     0.5783326
   62     0.5799802     0.5783326
   63     0.5799802     0.5783326
   64     0.5799802     0.5783326
   65     0.5799802     0.5783326
   66     0.5799802     0.5783326
   67     0.5799802     0.5783326
   68     0.5799802     0.5783326
   69     0.5799802     0.5783326
   70     0.5799802     0.5783326
   71     0.5799802     0.5783326
   72     0.5799802     0.5783326
   73     0.5799802     0.5783326
   74     0.5799802     0.5783326
   75     0.5799802     0.5783326
   76     0.5799802     0.5783326
   77     0.5799802     0.5783326
   78     0.5799802     0.5783326
   79     0.5799802     0.5783326
   80     0.5799802     0.5783326
   81     0.5799802     0.5783326
   82     0.5799802     0.5783326
   83     0.5799802     0.5783326
   84     0.5799802     0.5783326
   85     0.5799802     0.5783326
   86     0.5799802     0.5783326
   87     0.5799802     0.5783326
   88     0.5799802     0.5783326
   89     0.5799802     0.5783326
   90     0.5799802     0.5783326
   91     0.5799802     0.5783326
   92     0.5799802     0.5783326
   93     0.5799802     0.5783326
   94     0.5799802     0.5783326
   95     0.5799802     0.5783326
   96     0.5799802     0.5783326
   97     0.5799802     0.5783326
   98     0.5799802     0.5783326
   99     0.5799802     0.5783326
  100     0.5799802     0.5783326
TRAIN ERROR =  0.5799802
TEST  ERROR =  0.5783326
VAL   ERROR =  0.5842237
 
