
 epochs   TRAIN_error   TEST_error
    1     0.5784008     0.5784786
    2     0.5784008     0.5784786
    3     0.5782592     0.5759872
    4     0.5782592     0.5759872
    5     0.5782592     0.5759872
    6     0.5782592     0.5759872
    7     0.5782592     0.5759872
    8     0.5782592     0.5759872
    9     0.5782592     0.5759872
   10     0.5782592     0.5759872
   11     0.5782592     0.5759872
   12     0.5782592     0.5759872
   13     0.5782592     0.5759872
   14     0.5782592     0.5759872
   15     0.5782592     0.5759872
   16     0.5782592     0.5759872
   17     0.5782592     0.5759872
   18     0.5782592     0.5759872
   19     0.5782592     0.5759872
   20     0.5782592     0.5759872
   21     0.5782592     0.5759872
   22     0.5782592     0.5759872
   23     0.5782592     0.5759872
   24     0.5782592     0.5759872
   25     0.5782592     0.5759872
   26     0.5782592     0.5759872
   27     0.5782592     0.5759872
   28     0.5782592     0.5759872
   29     0.5782592     0.5759872
   30     0.5782592     0.5759872
   31     0.5782592     0.5759872
   32     0.5782592     0.5759872
   33     0.5782592     0.5759872
   34     0.5782592     0.5759872
   35     0.5782592     0.5759872
   36     0.5782592     0.5759872
   37     0.5782592     0.5759872
   38     0.5782592     0.5759872
   39     0.5777518     0.5757574
   40     0.5777518     0.5757574
   41     0.5777518     0.5757574
   42     0.5777518     0.5757574
   43     0.5777518     0.5757574
   44     0.5777518     0.5757574
   45     0.5777518     0.5757574
   46     0.5777518     0.5757574
   47     0.5777518     0.5757574
   48     0.5777518     0.5757574
   49     0.5777518     0.5757574
   50     0.5777518     0.5757574
   51     0.5777518     0.5757574
   52     0.5777518     0.5757574
   53     0.5777518     0.5757574
   54     0.5777518     0.5757574
   55     0.5777518     0.5757574
   56     0.5777518     0.5757574
   57     0.5777518     0.5757574
   58     0.5777518     0.5757574
   59     0.5777518     0.5757574
   60     0.5777518     0.5757574
   61     0.5777518     0.5757574
   62     0.5777518     0.5757574
   63     0.5777518     0.5757574
   64     0.5777518     0.5757574
   65     0.5777518     0.5757574
   66     0.5777518     0.5757574
   67     0.5777518     0.5757574
   68     0.5777518     0.5757574
   69     0.5777518     0.5757574
   70     0.5777518     0.5757574
   71     0.5777518     0.5757574
   72     0.5777518     0.5757574
   73     0.5777518     0.5757574
   74     0.5777518     0.5757574
   75     0.5777441     0.5757448
   76     0.5777441     0.5757448
   77     0.5777441     0.5757448
   78     0.5777441     0.5757448
   79     0.5777441     0.5757448
   80     0.5777441     0.5757448
   81     0.5777441     0.5757448
   82     0.5777441     0.5757448
   83     0.5777441     0.5757448
   84     0.5777441     0.5757448
   85     0.5777441     0.5757448
   86     0.5777441     0.5757448
   87     0.5777441     0.5757448
   88     0.5777441     0.5757448
   89     0.5777441     0.5757448
   90     0.5777441     0.5757448
   91     0.5777441     0.5757448
   92     0.5777441     0.5757448
   93     0.5777441     0.5757448
   94     0.5777441     0.5757448
   95     0.5777441     0.5757448
   96     0.5776842     0.5756080
   97     0.5776842     0.5756080
   98     0.5776842     0.5756080
   99     0.5776842     0.5756080
  100     0.5776842     0.5756080
TRAIN ERROR =  0.5776842
TEST  ERROR =  0.5756080
VAL   ERROR =  0.5828106
 
