
 epochs   TRAIN_error   TEST_error
    1     0.5994022     0.5863014
    2     0.5994022     0.5863014
    3     0.5994022     0.5863014
    4     0.5994022     0.5863014
    5     0.5923189     0.6000844
    6     0.5779253     0.5861505
    7     0.5779253     0.5861505
    8     0.5779253     0.5861505
    9     0.5779253     0.5861505
   10     0.5779253     0.5861505
   11     0.5779253     0.5861505
   12     0.5779253     0.5861505
   13     0.5758075     0.5840303
   14     0.5758075     0.5840303
   15     0.5749822     0.5831780
   16     0.5749822     0.5831780
   17     0.5749822     0.5831780
   18     0.5749822     0.5831780
   19     0.5749822     0.5831780
   20     0.5749822     0.5831780
   21     0.5749822     0.5831780
   22     0.5749822     0.5831780
   23     0.5749822     0.5831780
   24     0.5749822     0.5831780
   25     0.5749822     0.5831780
   26     0.5749822     0.5831780
   27     0.5749822     0.5831780
   28     0.5749822     0.5831780
   29     0.5749822     0.5831780
   30     0.5749822     0.5831780
   31     0.5749822     0.5831780
   32     0.5749822     0.5831780
   33     0.5749822     0.5831780
   34     0.5749822     0.5831780
   35     0.5749822     0.5831780
   36     0.5749822     0.5831780
   37     0.5749822     0.5831780
   38     0.5749822     0.5831780
   39     0.5749822     0.5831780
   40     0.5749822     0.5831780
   41     0.5749822     0.5831780
   42     0.5749822     0.5831780
   43     0.5749822     0.5831780
   44     0.5749822     0.5831780
   45     0.5749822     0.5831780
   46     0.5749822     0.5831780
   47     0.5749822     0.5831780
   48     0.5749822     0.5831780
   49     0.5749822     0.5831780
   50     0.5749822     0.5831780
   51     0.5749822     0.5831780
   52     0.5749822     0.5831780
   53     0.5749822     0.5831780
   54     0.5749822     0.5831780
   55     0.5749822     0.5831780
   56     0.5749822     0.5831780
   57     0.5749822     0.5831780
   58     0.5749822     0.5831780
   59     0.5749822     0.5831780
   60     0.5749822     0.5831780
   61     0.5749822     0.5831780
   62     0.5749822     0.5831780
   63     0.5749822     0.5831780
   64     0.5749822     0.5831780
   65     0.5749822     0.5831780
   66     0.5749822     0.5831780
   67     0.5749822     0.5831780
   68     0.5749822     0.5831780
   69     0.5749822     0.5831780
   70     0.5749822     0.5831780
   71     0.5749822     0.5831780
   72     0.5749822     0.5831780
   73     0.5749822     0.5831780
   74     0.5749822     0.5831780
   75     0.5749822     0.5831780
   76     0.5749822     0.5831780
   77     0.5749822     0.5831780
   78     0.5749822     0.5831780
   79     0.5749822     0.5831780
   80     0.5749822     0.5831780
   81     0.5749822     0.5831780
   82     0.5749822     0.5831780
   83     0.5749822     0.5831780
   84     0.5749822     0.5831780
   85     0.5749822     0.5831780
   86     0.5749822     0.5831780
   87     0.5749822     0.5831780
   88     0.5749822     0.5831780
   89     0.5749822     0.5831780
   90     0.5749822     0.5831780
   91     0.5749822     0.5831780
   92     0.5749822     0.5831780
   93     0.5749822     0.5831780
   94     0.5749822     0.5831780
   95     0.5749822     0.5831780
   96     0.5749822     0.5831780
   97     0.5749822     0.5831780
   98     0.5749822     0.5831780
   99     0.5749822     0.5831780
  100     0.5749822     0.5831780
TRAIN ERROR =  0.5749822
TEST  ERROR =  0.5831780
VAL   ERROR =  0.5837131
 
