
 epochs   TRAIN_error   TEST_error
    1     0.5754489     0.5865507
    2     0.5754489     0.5865507
    3     0.5754489     0.5865507
    4     0.5754489     0.5865507
    5     0.5754489     0.5865507
    6     0.5754489     0.5865507
    7     0.5754489     0.5865507
    8     0.5754489     0.5865507
    9     0.5754489     0.5865507
   10     0.5754489     0.5865507
   11     0.5754489     0.5865507
   12     0.5754489     0.5865507
   13     0.5754489     0.5865507
   14     0.5754489     0.5865507
   15     0.5754489     0.5865507
   16     0.5754489     0.5865507
   17     0.5754489     0.5865507
   18     0.5754489     0.5865507
   19     0.5754489     0.5865507
   20     0.5754489     0.5865507
   21     0.5754489     0.5865507
   22     0.5754489     0.5865507
   23     0.5754489     0.5865507
   24     0.5754401     0.5808836
   25     0.5754401     0.5808836
   26     0.5754401     0.5808836
   27     0.5754401     0.5808836
   28     0.5754401     0.5808836
   29     0.5754401     0.5808836
   30     0.5754401     0.5808836
   31     0.5754401     0.5808836
   32     0.5754401     0.5808836
   33     0.5754401     0.5808836
   34     0.5754401     0.5808836
   35     0.5754401     0.5808836
   36     0.5754401     0.5808836
   37     0.5754401     0.5808836
   38     0.5754401     0.5808836
   39     0.5754401     0.5808836
   40     0.5754401     0.5808836
   41     0.5754401     0.5808836
   42     0.5754401     0.5808836
   43     0.5754401     0.5808836
   44     0.5754401     0.5808836
   45     0.5754401     0.5808836
   46     0.5754383     0.5808849
   47     0.5754383     0.5808849
   48     0.5754383     0.5808849
   49     0.5754383     0.5808849
   50     0.5754383     0.5808849
   51     0.5754383     0.5808849
   52     0.5754383     0.5808849
   53     0.5754383     0.5808849
   54     0.5754383     0.5808849
   55     0.5754383     0.5808849
   56     0.5754383     0.5808849
   57     0.5754383     0.5808849
   58     0.5754383     0.5808849
   59     0.5754383     0.5808849
   60     0.5754383     0.5808849
   61     0.5754383     0.5808849
   62     0.5754383     0.5808849
   63     0.5754383     0.5808849
   64     0.5754383     0.5808849
   65     0.5754383     0.5808849
   66     0.5754383     0.5808849
   67     0.5754383     0.5808849
   68     0.5754383     0.5808849
   69     0.5754383     0.5808849
   70     0.5754383     0.5808849
   71     0.5754383     0.5808849
   72     0.5754383     0.5808849
   73     0.5754383     0.5808849
   74     0.5754383     0.5808849
   75     0.5754383     0.5808849
   76     0.5754383     0.5808849
   77     0.5754383     0.5808849
   78     0.5754383     0.5808849
   79     0.5754383     0.5808849
   80     0.5754383     0.5808849
   81     0.5754383     0.5808849
   82     0.5754383     0.5808849
   83     0.5754383     0.5808849
   84     0.5754383     0.5808849
   85     0.5754383     0.5808849
   86     0.5754383     0.5808849
   87     0.5754383     0.5808849
   88     0.5754383     0.5808849
   89     0.5754383     0.5808849
   90     0.5754383     0.5808849
   91     0.5754383     0.5808849
   92     0.5754383     0.5808849
   93     0.5754383     0.5808849
   94     0.5754383     0.5808849
   95     0.5754383     0.5808849
   96     0.5754383     0.5808849
   97     0.5754383     0.5808849
   98     0.5754383     0.5808849
   99     0.5754383     0.5808849
  100     0.5754383     0.5808849
TRAIN ERROR =  0.5754383
TEST  ERROR =  0.5808849
VAL   ERROR =  0.5832996
 
