
 epochs   TRAIN_error   TEST_error
    1     0.7287570     0.5841786
    2     0.6520615     0.6593024
    3     0.6520615     0.6593024
    4     0.6520615     0.6593024
    5     0.6141201     0.6212952
    6     0.6136466     0.6208289
    7     0.6136466     0.6208289
    8     0.6136466     0.6208289
    9     0.6136466     0.6208289
   10     0.6136466     0.6208289
   11     0.6136466     0.6208289
   12     0.6136466     0.6208289
   13     0.6136466     0.6208289
   14     0.6136466     0.6208289
   15     0.6136466     0.6208289
   16     0.6136466     0.6208289
   17     0.6136466     0.6208289
   18     0.6136466     0.6208289
   19     0.6136466     0.6208289
   20     0.5776381     0.5855392
   21     0.5776381     0.5855392
   22     0.5776381     0.5855392
   23     0.5776381     0.5855392
   24     0.5776381     0.5855392
   25     0.5776381     0.5855392
   26     0.5776381     0.5855392
   27     0.5776381     0.5855392
   28     0.5776381     0.5855392
   29     0.5776381     0.5855392
   30     0.5776381     0.5855392
   31     0.5776381     0.5855392
   32     0.5776381     0.5855392
   33     0.5776381     0.5855392
   34     0.5776381     0.5855392
   35     0.5776381     0.5855392
   36     0.5776381     0.5855392
   37     0.5776381     0.5855392
   38     0.5776381     0.5855392
   39     0.5776381     0.5855392
   40     0.5776381     0.5855392
   41     0.5776381     0.5855392
   42     0.5776381     0.5855392
   43     0.5776381     0.5855392
   44     0.5776381     0.5855392
   45     0.5776381     0.5855392
   46     0.5776381     0.5855392
   47     0.5776381     0.5855392
   48     0.5755677     0.5834188
   49     0.5755677     0.5834188
   50     0.5755677     0.5834188
   51     0.5755677     0.5834188
   52     0.5755677     0.5834188
   53     0.5755677     0.5834188
   54     0.5755677     0.5834188
   55     0.5755677     0.5834188
   56     0.5755677     0.5834188
   57     0.5755677     0.5834188
   58     0.5755677     0.5834188
   59     0.5755677     0.5834188
   60     0.5755677     0.5834188
   61     0.5755677     0.5834188
   62     0.5755677     0.5834188
   63     0.5755677     0.5834188
   64     0.5755677     0.5834188
   65     0.5755677     0.5834188
   66     0.5754089     0.5832628
   67     0.5754089     0.5832628
   68     0.5754089     0.5832628
   69     0.5754089     0.5832628
   70     0.5754089     0.5832628
   71     0.5754089     0.5832628
   72     0.5754089     0.5832628
   73     0.5754089     0.5832628
   74     0.5754089     0.5832628
   75     0.5754089     0.5832628
   76     0.5754089     0.5832628
   77     0.5754089     0.5832628
   78     0.5754089     0.5832628
   79     0.5754089     0.5832628
   80     0.5754089     0.5832628
   81     0.5754089     0.5832628
   82     0.5754089     0.5832628
   83     0.5754089     0.5832628
   84     0.5754089     0.5832628
   85     0.5754089     0.5832628
   86     0.5754089     0.5832628
   87     0.5754089     0.5832628
   88     0.5754089     0.5832628
   89     0.5754089     0.5832628
   90     0.5754089     0.5832628
   91     0.5754089     0.5832628
   92     0.5754089     0.5832628
   93     0.5754089     0.5832628
   94     0.5754089     0.5832628
   95     0.5754089     0.5832628
   96     0.5751957     0.5830653
   97     0.5751957     0.5830653
   98     0.5751957     0.5830653
   99     0.5751957     0.5830653
  100     0.5751957     0.5830653
TRAIN ERROR =  0.5751957
TEST  ERROR =  0.5830653
VAL   ERROR =  0.5835148
 
