
 epochs   TRAIN_error   TEST_error
    1     0.5824265     0.5991930
    2     0.5778669     0.5935801
    3     0.5778669     0.5935801
    4     0.5778669     0.5935801
    5     0.5759868     0.5907168
    6     0.5759868     0.5907168
    7     0.5759868     0.5907168
    8     0.5759868     0.5907168
    9     0.5759868     0.5907168
   10     0.5759868     0.5907168
   11     0.5759868     0.5907168
   12     0.5759868     0.5907168
   13     0.5759868     0.5907168
   14     0.5759868     0.5907168
   15     0.5759868     0.5907168
   16     0.5759868     0.5907168
   17     0.5759868     0.5907168
   18     0.5759868     0.5907168
   19     0.5759868     0.5907168
   20     0.5759868     0.5907168
   21     0.5759868     0.5907168
   22     0.5759868     0.5907168
   23     0.5759868     0.5907168
   24     0.5759868     0.5907168
   25     0.5759868     0.5907168
   26     0.5759868     0.5907168
   27     0.5759868     0.5907168
   28     0.5759868     0.5907168
   29     0.5759868     0.5907168
   30     0.5759868     0.5907168
   31     0.5759868     0.5907168
   32     0.5759868     0.5907168
   33     0.5759868     0.5907168
   34     0.5759868     0.5907168
   35     0.5759868     0.5907168
   36     0.5759868     0.5907168
   37     0.5759868     0.5907168
   38     0.5759868     0.5907168
   39     0.5759868     0.5907168
   40     0.5759868     0.5907168
   41     0.5759868     0.5907168
   42     0.5759868     0.5907168
   43     0.5759868     0.5907168
   44     0.5759868     0.5907168
   45     0.5759365     0.5907370
   46     0.5759365     0.5907370
   47     0.5759365     0.5907370
   48     0.5759365     0.5907370
   49     0.5759365     0.5907370
   50     0.5759365     0.5907370
   51     0.5759365     0.5907370
   52     0.5759365     0.5907370
   53     0.5759365     0.5907370
   54     0.5759365     0.5907370
   55     0.5759365     0.5907370
   56     0.5759365     0.5907370
   57     0.5759365     0.5907370
   58     0.5759365     0.5907370
   59     0.5759365     0.5907370
   60     0.5759365     0.5907370
   61     0.5759365     0.5907370
   62     0.5759365     0.5907370
   63     0.5759365     0.5907370
   64     0.5759365     0.5907370
   65     0.5759365     0.5907370
   66     0.5759365     0.5907370
   67     0.5759365     0.5907370
   68     0.5759365     0.5907370
   69     0.5759365     0.5907370
   70     0.5759365     0.5907370
   71     0.5759365     0.5907370
   72     0.5759076     0.5908440
   73     0.5759076     0.5908440
   74     0.5759076     0.5908440
   75     0.5759076     0.5908440
   76     0.5759076     0.5908440
   77     0.5759076     0.5908440
   78     0.5759076     0.5908440
   79     0.5759076     0.5908440
   80     0.5759076     0.5908440
   81     0.5759076     0.5908440
   82     0.5759076     0.5908440
   83     0.5759076     0.5908440
   84     0.5759076     0.5908440
   85     0.5759076     0.5908440
   86     0.5759076     0.5908440
   87     0.5759076     0.5908440
   88     0.5759076     0.5908440
   89     0.5759076     0.5908440
   90     0.5759076     0.5908440
   91     0.5759076     0.5908440
   92     0.5759076     0.5908440
   93     0.5759076     0.5908440
   94     0.5759076     0.5908440
   95     0.5759076     0.5908440
   96     0.5759076     0.5908440
   97     0.5759076     0.5908440
   98     0.5759076     0.5908440
   99     0.5759076     0.5908440
  100     0.5759076     0.5908440
TRAIN ERROR =  0.5759076
TEST  ERROR =  0.5908440
VAL   ERROR =  0.5847974
 
