
 epochs   TRAIN_error   TEST_error
    1           NaN     0.5835375
    2           NaN     0.5835375
    3           NaN     0.5835375
    4           NaN     0.5835375
    5           NaN     0.5835375
    6           NaN     0.5835375
    7           NaN     0.5835375
    8           NaN     0.5835375
    9           NaN     0.5835375
   10           NaN     0.5835375
   11           NaN     0.5835375
   12           NaN     0.5835375
   13           NaN     0.5835375
   14           NaN     0.5835375
   15           NaN     0.5835375
   16           NaN     0.5835375
   17           NaN     0.5835375
   18           NaN     0.5835375
   19           NaN     0.5835375
   20           NaN     0.5835375
   21           NaN     0.5835375
   22           NaN     0.5835375
   23           NaN     0.5835375
   24           NaN     0.5835375
   25           NaN     0.5835375
   26           NaN     0.5835375
   27           NaN     0.5835375
   28           NaN     0.5835375
   29           NaN     0.5835375
   30           NaN     0.5835375
   31           NaN     0.5835375
   32           NaN     0.5835375
   33           NaN     0.5835375
   34           NaN     0.5835375
   35           NaN     0.5835375
   36           NaN     0.5835375
   37           NaN     0.5835375
   38           NaN     0.5835375
   39           NaN     0.5835375
   40           NaN     0.5835375
   41           NaN     0.5835375
   42           NaN     0.5835375
   43           NaN     0.5835375
   44           NaN     0.5835375
   45           NaN     0.5835375
   46           NaN     0.5835375
   47           NaN     0.5835375
   48           NaN     0.5835375
   49           NaN     0.5835375
   50           NaN     0.5835375
   51           NaN     0.5835375
   52           NaN     0.5835375
   53           NaN     0.5835375
   54           NaN     0.5835375
   55           NaN     0.5835375
   56           NaN     0.5835375
   57           NaN     0.5835375
   58           NaN     0.5835375
   59           NaN     0.5835375
   60           NaN     0.5835375
   61           NaN     0.5835375
   62           NaN     0.5835375
   63           NaN     0.5835375
   64           NaN     0.5835375
   65           NaN     0.5835375
   66           NaN     0.5835375
   67           NaN     0.5835375
   68           NaN     0.5835375
   69           NaN     0.5835375
   70           NaN     0.5835375
   71           NaN     0.5835375
   72           NaN     0.5835375
   73           NaN     0.5835375
   74           NaN     0.5835375
   75           NaN     0.5835375
   76           NaN     0.5835375
   77           NaN     0.5835375
   78           NaN     0.5835375
   79           NaN     0.5835375
   80           NaN     0.5835375
   81           NaN     0.5835375
   82           NaN     0.5835375
   83           NaN     0.5835375
   84           NaN     0.5835375
   85           NaN     0.5835375
   86           NaN     0.5835375
   87           NaN     0.5835375
   88           NaN     0.5835375
   89           NaN     0.5835375
   90           NaN     0.5835375
   91           NaN     0.5835375
   92           NaN     0.5835375
   93           NaN     0.5835375
   94           NaN     0.5835375
   95           NaN     0.5835375
   96           NaN     0.5835375
   97           NaN     0.5835375
   98           NaN     0.5835375
   99           NaN     0.5835375
  100           NaN     0.5835375
TRAIN ERROR =  0.5756614
TEST  ERROR =  0.5835375
VAL   ERROR =  0.5830963
 
