
 epochs   TRAIN_error   TEST_error
    1     0.6207721     0.5859135
    2     0.5842398     0.5932149
    3     0.5777703     0.5870330
    4     0.5777703     0.5870330
    5     0.5777703     0.5870330
    6     0.5761328     0.5855023
    7     0.5761328     0.5855023
    8     0.5754917     0.5851046
    9     0.5754917     0.5851046
   10     0.5754917     0.5851046
   11     0.5754917     0.5851046
   12     0.5754917     0.5851046
   13     0.5754917     0.5851046
   14     0.5751250     0.5846862
   15     0.5751250     0.5846862
   16     0.5751250     0.5846862
   17     0.5751250     0.5846862
   18     0.5751250     0.5846862
   19     0.5751250     0.5846862
   20     0.5751250     0.5846862
   21     0.5751250     0.5846862
   22     0.5751250     0.5846862
   23     0.5751250     0.5846862
   24     0.5751250     0.5846862
   25     0.5751250     0.5846862
   26     0.5751250     0.5846862
   27     0.5751250     0.5846862
   28     0.5751250     0.5846862
   29     0.5751250     0.5846862
   30     0.5751250     0.5846862
   31     0.5750609     0.5845876
   32     0.5750609     0.5845876
   33     0.5750609     0.5845876
   34     0.5750609     0.5845876
   35     0.5750609     0.5845876
   36     0.5750609     0.5845876
   37     0.5750609     0.5845876
   38     0.5750609     0.5845876
   39     0.5750609     0.5845876
   40     0.5750609     0.5845876
   41     0.5750609     0.5845876
   42     0.5750609     0.5845876
   43     0.5750609     0.5845876
   44     0.5750609     0.5845876
   45     0.5750609     0.5845876
   46     0.5750609     0.5845876
   47     0.5750609     0.5845876
   48     0.5750609     0.5845876
   49     0.5750609     0.5845876
   50     0.5750609     0.5845876
   51     0.5750609     0.5845876
   52     0.5750609     0.5845876
   53     0.5750609     0.5845876
   54     0.5750609     0.5845876
   55     0.5750609     0.5845876
   56     0.5750609     0.5845876
   57     0.5750609     0.5845876
   58     0.5750607     0.5845950
   59     0.5750607     0.5845950
   60     0.5750607     0.5845950
   61     0.5750607     0.5845950
   62     0.5750607     0.5845950
   63     0.5750607     0.5845950
   64     0.5750607     0.5845950
   65     0.5750607     0.5845950
   66     0.5750607     0.5845950
   67     0.5750607     0.5845950
   68     0.5750607     0.5845950
   69     0.5750607     0.5845950
   70     0.5750607     0.5845950
   71     0.5750607     0.5845950
   72     0.5750607     0.5845950
   73     0.5750607     0.5845950
   74     0.5750607     0.5845950
   75     0.5750607     0.5845950
   76     0.5750607     0.5845950
   77     0.5750607     0.5845950
   78     0.5750607     0.5845950
   79     0.5750607     0.5845950
   80     0.5750607     0.5845950
   81     0.5750607     0.5845950
   82     0.5750607     0.5845950
   83     0.5750607     0.5845950
   84     0.5750607     0.5845950
   85     0.5750607     0.5845950
   86     0.5750607     0.5845950
   87     0.5750607     0.5845950
   88     0.5750607     0.5845950
   89     0.5750607     0.5845950
   90     0.5750607     0.5845950
   91     0.5750607     0.5845950
   92     0.5750607     0.5845950
   93     0.5750607     0.5845950
   94     0.5750607     0.5845950
   95     0.5750607     0.5845950
   96     0.5750607     0.5845950
   97     0.5750607     0.5845950
   98     0.5750607     0.5845950
   99     0.5750607     0.5845950
  100     0.5750607     0.5845950
TRAIN ERROR =  0.5750607
TEST  ERROR =  0.5845950
VAL   ERROR =  0.5837226
 
