
 epochs   TRAIN_error   TEST_error
    1     0.5788785     0.5907578
    2     0.5788785     0.5907578
    3     0.5788785     0.5907578
    4     0.5785400     0.5836101
    5     0.5785400     0.5836101
    6     0.5785400     0.5836101
    7     0.5785400     0.5836101
    8     0.5785400     0.5836101
    9     0.5785400     0.5836101
   10     0.5785400     0.5836101
   11     0.5785400     0.5836101
   12     0.5785400     0.5836101
   13     0.5785400     0.5836101
   14     0.5785400     0.5836101
   15     0.5785400     0.5836101
   16     0.5785400     0.5836101
   17     0.5785400     0.5836101
   18     0.5785400     0.5836101
   19     0.5772673     0.5827581
   20     0.5772673     0.5827581
   21     0.5772673     0.5827581
   22     0.5772673     0.5827581
   23     0.5772673     0.5827581
   24     0.5772673     0.5827581
   25     0.5772673     0.5827581
   26     0.5772673     0.5827581
   27     0.5772673     0.5827581
   28     0.5772673     0.5827581
   29     0.5772673     0.5827581
   30     0.5772673     0.5827581
   31     0.5772673     0.5827581
   32     0.5772673     0.5827581
   33     0.5772673     0.5827581
   34     0.5772673     0.5827581
   35     0.5772673     0.5827581
   36     0.5772673     0.5827581
   37     0.5772673     0.5827581
   38     0.5772673     0.5827581
   39     0.5772167     0.5827470
   40     0.5772167     0.5827470
   41     0.5772167     0.5827470
   42     0.5772167     0.5827470
   43     0.5772167     0.5827470
   44     0.5772167     0.5827470
   45     0.5772167     0.5827470
   46     0.5772167     0.5827470
   47     0.5772167     0.5827470
   48     0.5771858     0.5827498
   49     0.5771858     0.5827498
   50     0.5771794     0.5829206
   51     0.5771794     0.5829206
   52     0.5771794     0.5829206
   53     0.5771794     0.5829206
   54     0.5771794     0.5829206
   55     0.5771794     0.5829206
   56     0.5771794     0.5829206
   57     0.5771794     0.5829206
   58     0.5771794     0.5829206
   59     0.5771794     0.5829206
   60     0.5771794     0.5829206
   61     0.5771794     0.5829206
   62     0.5771794     0.5829206
   63     0.5771794     0.5829206
   64     0.5771794     0.5829206
   65     0.5771794     0.5829206
   66     0.5771794     0.5829206
   67     0.5771794     0.5829206
   68     0.5771794     0.5829206
   69     0.5771794     0.5829206
   70     0.5771794     0.5829206
   71     0.5771794     0.5829206
   72     0.5771794     0.5829206
   73     0.5771794     0.5829206
   74     0.5771794     0.5829206
   75     0.5771593     0.5827664
   76     0.5771593     0.5827664
   77     0.5771593     0.5827664
   78     0.5771593     0.5827664
   79     0.5771593     0.5827664
   80     0.5771593     0.5827664
   81     0.5771593     0.5827664
   82     0.5771593     0.5827664
   83     0.5771593     0.5827664
   84     0.5771593     0.5827664
   85     0.5771593     0.5827664
   86     0.5771593     0.5827664
   87     0.5771593     0.5827664
   88     0.5771593     0.5827664
   89     0.5771593     0.5827664
   90     0.5771593     0.5827664
   91     0.5771593     0.5827664
   92     0.5771593     0.5827664
   93     0.5771593     0.5827664
   94     0.5771593     0.5827664
   95     0.5771593     0.5827664
   96     0.5771593     0.5827664
   97     0.5771593     0.5827664
   98     0.5771593     0.5827664
   99     0.5771593     0.5827664
  100     0.5771593     0.5827664
TRAIN ERROR =  0.5771593
TEST  ERROR =  0.5827664
VAL   ERROR =  0.5836303
 
