
 epochs   TRAIN_error   TEST_error
    1     0.6349181     0.5878748
    2     0.6008602     0.6116911
    3     0.6008602     0.6116911
    4     0.5771421     0.5876405
    5     0.5771421     0.5876405
    6     0.5771421     0.5876405
    7     0.5771421     0.5876405
    8     0.5771421     0.5876405
    9     0.5771421     0.5876405
   10     0.5771421     0.5876405
   11     0.5771421     0.5876405
   12     0.5765636     0.5873129
   13     0.5763083     0.5868828
   14     0.5763083     0.5868828
   15     0.5763083     0.5868828
   16     0.5763083     0.5868828
   17     0.5763083     0.5868828
   18     0.5763083     0.5868828
   19     0.5763083     0.5868828
   20     0.5763083     0.5868828
   21     0.5763083     0.5868828
   22     0.5763083     0.5868828
   23     0.5763083     0.5868828
   24     0.5763083     0.5868828
   25     0.5763083     0.5868828
   26     0.5763083     0.5868828
   27     0.5763083     0.5868828
   28     0.5762231     0.5868101
   29     0.5762231     0.5868101
   30     0.5762231     0.5868101
   31     0.5762231     0.5868101
   32     0.5762231     0.5868101
   33     0.5762231     0.5868101
   34     0.5762231     0.5868101
   35     0.5762231     0.5868101
   36     0.5762231     0.5868101
   37     0.5762231     0.5868101
   38     0.5762231     0.5868101
   39     0.5762231     0.5868101
   40     0.5762231     0.5868101
   41     0.5762231     0.5868101
   42     0.5760766     0.5866836
   43     0.5760766     0.5866836
   44     0.5760766     0.5866836
   45     0.5760766     0.5866836
   46     0.5759279     0.5865770
   47     0.5759279     0.5865770
   48     0.5759279     0.5865770
   49     0.5759279     0.5865770
   50     0.5759279     0.5865770
   51     0.5759279     0.5865770
   52     0.5759279     0.5865770
   53     0.5759279     0.5865770
   54     0.5759279     0.5865770
   55     0.5759279     0.5865770
   56     0.5759279     0.5865770
   57     0.5759279     0.5865770
   58     0.5759279     0.5865770
   59     0.5759279     0.5865770
   60     0.5759279     0.5865770
   61     0.5759279     0.5865770
   62     0.5759279     0.5865770
   63     0.5759279     0.5865770
   64     0.5759279     0.5865770
   65     0.5759279     0.5865770
   66     0.5759279     0.5865770
   67     0.5759279     0.5865770
   68     0.5759279     0.5865770
   69     0.5759279     0.5865770
   70     0.5759279     0.5865770
   71     0.5759279     0.5865770
   72     0.5759279     0.5865770
   73     0.5759279     0.5865770
   74     0.5759279     0.5865770
   75     0.5759279     0.5865770
   76     0.5759279     0.5865770
   77     0.5759279     0.5865770
   78     0.5759279     0.5865770
   79     0.5759279     0.5865770
   80     0.5759279     0.5865770
   81     0.5759279     0.5865770
   82     0.5759279     0.5865770
   83     0.5759279     0.5865770
   84     0.5759279     0.5865770
   85     0.5759279     0.5865770
   86     0.5759279     0.5865770
   87     0.5759279     0.5865770
   88     0.5759279     0.5865770
   89     0.5759279     0.5865770
   90     0.5759279     0.5865770
   91     0.5759279     0.5865770
   92     0.5759279     0.5865770
   93     0.5759279     0.5865770
   94     0.5759279     0.5865770
   95     0.5759279     0.5865770
   96     0.5759279     0.5865770
   97     0.5759279     0.5865770
   98     0.5759279     0.5865770
   99     0.5759279     0.5865770
  100     0.5759279     0.5865770
TRAIN ERROR =  0.5759279
TEST  ERROR =  0.5865770
VAL   ERROR =  0.5840324
 
